DATE_TIME_HEURE,SAMPLE_ID_ÉCHANTILLON,SITE_NO,"1,2,4,5-TETRABROMOBENZENE (1,2,4,5-TBB)",1-METHYLNAPHTHALENE,2-CHLORONAPHTHALENE,2-METHYLNAPHTHALENE,7-ISOPROPYL-1-METHYLPHENANTHRENE (RETENE),ACENAPHTHENE,ACENAPHTHYLENE,ALDRIN,ALKALINITY TOTAL CACO3,ALPHA-BENZENE HEXACHLORIDE OR ALPHA-(HEXACHLOROCYCLOHEXANE OR HEXACHLORANE OR BHC OR HCH),ALPHA-CHLORDANE,ALPHA-ENDOSULFAN,ALUMINUM DISSOLVED,ALUMINUM EXTRACTABLE,ALUMINUM TOTAL,AMMONIA DISSOLVED,AMMONIA UN-IONIZED (CALCD.),ANTIMONY DISSOLVED,ANTIMONY TOTAL,ARSENIC DISSOLVED,ARSENIC TOTAL,B-HEXACHLOROCYCLOHEXANE (B-HCH),BARIUM DISSOLVED,BARIUM EXTRACTABLE,BARIUM TOTAL,BENZO(A)ANTHRACENE,BENZO(A)PHENANTHRENE OR CHRYSENE,BENZO(A)PYRENE,BENZO(B)FLUORANTHENE,BENZO(E)PYRENE,"BENZO(G,H,I)PERYLENE",BENZO(K)FLUORANTHENE,BENZOPHENANTHRENE,BERYLLIUM DISSOLVED,BERYLLIUM EXTRACTABLE,BERYLLIUM TOTAL,BETA-ENDOSULFAN,BICARBONATE (CALCD.),BISMUTH DISSOLVED,BISMUTH TOTAL,BORON DISSOLVED,BORON EXTRACTABLE,BORON TOTAL,BROMIDE,CADMIUM DISSOLVED,CADMIUM EXTRACTABLE,CADMIUM TOTAL,CALCIUM DISSOLVED,CALCIUM EXTRACTABLE/UNFILTERED,CALCIUM TOTAL,CARBON DIOXIDE FREE (CALCD.),CARBON DISSOLVED INORGANIC,CARBON DISSOLVED ORGANIC,CARBON PARTICULATE ORGANIC,CARBON TOTAL ORGANIC,CARBON TOTAL ORGANIC (CALCD.),CARBONATE (CALCD.),CERIUM DISSOLVED,CERIUM TOTAL,CESIUM DISSOLVED,CESIUM TOTAL,CHLORIDE DISSOLVED,CHROMIUM DISSOLVED,CHROMIUM EXTRACTABLE,CHROMIUM TOTAL,CIS-NONACHLOR,COBALT DISSOLVED,COBALT EXTRACTABLE,COBALT TOTAL,COLOUR,COLOUR TRUE,CONDUCTANCE (FIELD),COPPER DISSOLVED,COPPER EXTRACTABLE,COPPER TOTAL,CYANIDE TOTAL,CYANIDE WEAK ACID DISSOCIABLE,DELTA-BENZENE HEXACHLORIDE OR DELTA-(HEXACHLOROCYCLOHEXANE OR HEXACHLORANE OR BHC OR HCH),"DIBENZO(A,H)ANTHRACENE OR DIBENZ(A,H)ANTHRACENE",DIBENZOTHIOPHENE (DBT),DIELDRIN,DISSOLVED NITRITE/NITRATE,DISSOLVED NITROGEN NITRATE,ENDRIN,ENDRIN KETONE AS A SURROGATE,EUROPIUM DISSOLVED,EUROPIUM TOTAL,FLUORANTHENE,FLUORENE,FLUORENE-D10,FLUORIDE DISSOLVED,GADOLINIUM DISSOLVED,GALLIUM DISSOLVED,GALLIUM TOTAL,GAMMA-BENZENE HEXACHLORIDE OR GAMMA-(HEXACHLOROCYCLOHEXANE OR HEXACHLORANE OR BHC OR HCH) OR LINDANE,GAMMA-CHLORDANE,GERMANIUM DISSOLVED,GERMANIUM TOTAL,HAFNIUM DISSOLVED,HAFNIUM TOTAL,HARDNESS NON-CARBONATED (CALCD.),HARDNESS TOTAL (CALCD.) CACO3,HEPTACHLOR,HEPTACHLOR EPOXIDE,HEXACHLOROBENZENE,HEXACHLOROBUTADIENE,HOLMIUM DISSOLVED,HOLMIUM TOTAL,HYDROXIDE (CALCD.),INDENE,"INDENO(1,2,3-C,D)PYRENE",INDIUM DISSOLVED,INDIUM TOTAL,IRIDIUM DISSOLVED,IRIDIUM TOTAL,IRON DISSOLVED,IRON EXTRACTABLE,IRON TOTAL,LANTHANUM DISSOLVED,LANTHANUM TOTAL,LEAD DISSOLVED,LEAD EXTRACTABLE,LEAD TOTAL,LITHIUM DISSOLVED,LITHIUM EXTRACTABLE,LITHIUM TOTAL,LUTETIUM DISSOLVED,LUTETIUM TOTAL,MAGNESIUM DISSOLVED,MAGNESIUM EXTRACTABLE/UNFILTERED,MAGNESIUM TOTAL,MANGANESE DISSOLVED,MANGANESE EXTRACTABLE,MANGANESE TOTAL,MERCURY TOTAL,MIREX,MOLYBDENUM DISSOLVED,MOLYBDENUM EXTRACTABLE,MOLYBDENUM TOTAL,NAPHTHALENE,NAPHTHALENE-D8,NEODYMIUM DISSOLVED,NEODYMIUM TOTAL,NICKEL DISSOLVED,NICKEL EXTRACTABLE,NICKEL TOTAL,NIOBIUM DISSOLVED,NIOBIUM TOTAL,NITRATE (AS N),NITRATE AND NITRITE (AS N),NITRITE (AS N),NITRITE AND NITRATE UNFILTERED,NITROGEN DISSOLVED NITRITE,NITROGEN KJELDAHL TOTAL,NITROGEN PARTICULATE,NITROGEN TOTAL,NITROGEN TOTAL (CALCD.),NITROGEN TOTAL DISSOLVED,"O,P'-DDD (MITOTANE) (2,4'-DDD)","O,P'-DDE (2,4'-DDE)","O,P'-DDT (2,4'-DDT)","OIL AND GREASE, VISIBLE",OXYCHLORDANE,"P,P'-DDE (4,4'-DDE)","P,P'-DDT (4,4'-DDT)","P,P'-DICHLORODIPHENYL DICHLOROETHANE (P,P'-DDD) OR 1,2-DIPHENYL TETRACHLOROETHANE (4,4'-DDD)","P,P'-METHOXYCHLOR (METHOXYCHLOR)",P-NAPHTHALENE,PENTACHLOROANISOLE,PENTACHLOROBENZENE,PERYLENE,PERYLENE-D12,PH,PH (FIELD),PHENANTHRENE,PHOSPHORUS PARTICULATE (CALCD.),PHOSPHORUS TOTAL,PHOSPHORUS TOTAL DISSOLVED,PLATINUM DISSOLVED,PLATINUM TOTAL,POTASSIUM DISSOLVED/FILTERED,POTASSIUM EXTRACTABLE/UNFILTERED,POTASSIUM FILTERED,POTASSIUM TOTAL,PRASEODYMIUM DISSOLVED,PRASEODYMIUM TOTAL,PYRENE-D10,RESIDUE FILTERABLE,RESIDUE NONFILTERABLE,RUBIDIUM DISSOLVED,RUBIDIUM TOTAL,RUTHENIUM DISSOLVED,RUTHENIUM TOTAL,SAMARIUM DISSOLVED,SAMARIUM TOTAL,SATURATION INDEX (CALCD.),SCANDIUM DISSOLVED,SCANDIUM TOTAL,SELENIUM DISSOLVED,SELENIUM TOTAL,SILICA SOLUBLE REACTIVE,SILVER DISSOLVED,SILVER TOTAL,SIO2,SODIUM ADSORPTION RATIO (CALCD.),SODIUM DISSOLVED/FILTERED,SODIUM EXTRACTABLE/UNFILTERED,SODIUM FILTERED,SODIUM PERCENTAGE (CALCD.),SODIUM TOTAL,SPECIFIC CONDUCTANCE,STABILITY INDEX (CALCD.),STRONTIUM DISSOLVED,STRONTIUM EXTRACTABLE,STRONTIUM TOTAL,SULPHATE DISSOLVED,TELLURIUM DISSOLVED,TELLURIUM TOTAL,TEMPERATURE WATER (FIELD),TERBIUM DISSOLVED,TERBIUM TOTAL,TETRAHYDRONAPHTHALENE,THALLIUM DISSOLVED,THALLIUM TOTAL,THIOCYANATE,TIN DISSOLVED,TIN TOTAL,TITANIUM DISSOLVED,TITANIUM TOTAL,TOTAL DISSOLVED SOLIDS (FILTERABLE RESIDUE) (CALCD.),TRANS-NONACHLOR,TUNGSTEN DISSOLVED,TUNGSTEN TOTAL,TURBIDITY,URANIUM DISSOLVED,URANIUM TOTAL,VANADIUM DISSOLVED,VANADIUM EXTRACTABLE,VANADIUM TOTAL,YTTERBIUM DISSOLVED,YTTERBIUM TOTAL,YTTRIUM DISSOLVED,YTTRIUM TOTAL,ZINC DISSOLVED,ZINC EXTRACTABLE,ZINC TOTAL,ZIRCONIUM DISSOLVED,ZIRCONIUM TOTAL
2018-06-19 09:21:00,2018PN010019,NW06MA0001,,,,,,,,,7.8,,,,12.6,,24.2,0.026,,0.015,0.007,0.11,0.13,,19.3,,19.7,,,,,,,,,0.004,,0.008,,,0.001,0.001,3.0,,3.0,,0.012,,0.003,2.42,,,1.658,,3.6,0.179,3.7,,,0.094,0.239,0.001,0.003,1.33,0.07,,0.06,,0.014,,0.030,,10,22,0.55,,0.40,0.005,,,,,,,0.01,,,,,,,,0.06,,0.004,0.012,,,,,,,2.1,9.9,,,,,,,,,,,,,,14.3,,46.9,0.077,0.164,0.098,,0.066,0.84,,0.82,,,1.06,,,3.60,,10.7,0.01,,0.049,,0.047,,,,,0.22,,0.26,0.002,0.002,,,,0.07,0.07,,0.052,0.21,,0.20,,,,,,,,,,,,,,,6.96,8.03,,,0.008,0.009,0.001,0.001,0.37,,,,,,,32,3,0.768,0.804,,,,,-3.6,,,0.02,0.02,0.41,0.001,0.001,,0.09,0.66,,,11.665,,23.8,14.16,16.8,,16.8,0.69,,,7.7,,,,0.001,0.001,,0.025,0.005,0.12,0.34,11.62,,0.001,0.002,0.32,0.0563,0.0672,0.04,,0.05,,,0.047,0.074,8.2,,1.3,,
2018-09-13 15:50:00,2018PN010077,NW06MA0001,,,,,,,,,8.0,,,,5.2,,6.5,0.005,,0.009,0.007,0.10,0.09,,16.3,,16.3,,,,,,,,,0.004,,0.005,,,0.001,0.001,2.8,,2.8,,0.001,,0.001,2.30,,,0.87,,3.6,0.309,3.6,,,0.044,0.055,0.002,0.002,1.34,0.04,,0.03,,0.008,,0.010,,8,21,0.33,,0.30,0.005,,,,,,,0.01,,,,,,,,0.06,,0.002,0.003,,,,,,,14,9.86,,,,,,,,,,,,,,9.2,,13.0,0.039,0.050,0.009,,0.007,0.84,,0.81,,,1.00,,,2.38,,4.08,0.01,,0.052,,0.049,,,,,0.15,,0.13,0.002,0.002,,,,0.05,0.05,0.14,0.247,0.19,,0.17,,,,,,,,,,,,,,,7.25,6.5,,,0.005,0.003,0.001,0.001,0.38,,,,,,,16,3,0.815,0.795,,,,,-3.407,,,0.01,0.01,0.18,0.001,0.001,,0.10,0.69,,,12.677,,23.3,14.063,17.4,,17.2,0.68,,,5.2,,,,0.001,0.001,,0.005,0.005,0.10,0.11,11.37,,0.001,0.001,0.42,0.0414,0.0420,0.04,,0.04,,,0.026,0.029,0.7,,0.3,,
2018-09-14 13:30:00,2018PN010083,NW06OA0001,,,,,,,,,1.9,,,,12.9,,18.1,0.005,,0.004,0.006,0.03,0.03,,3.02,,3.13,,,,,,,,,0.004,,0.004,,,0.001,0.001,0.8,,0.7,0.07,0.001,,0.001,0.59,,,1.045,,1.4,0.240,,,,0.679,0.786,0.001,0.002,1.00,0.03,,0.04,,0.007,,0.010,,5,10,0.35,,0.31,,,,,,,,0.01,,,,,,,,0.05,,0.022,0.024,,,,,,,0.397,2.297,,,,,,,,,,,,,,6.8,,14.9,0.632,0.728,0.006,,0.013,0.19,,0.21,,,0.20,,,0.92,,1.30,,,0.037,,0.041,,,,,0.15,,0.15,0.002,0.002,,,,0.04,0.04,,0.239,0.11,,0.10,,,,,,,,,,,,,,,6.55,6.11,,,0.003,0.002,0.001,0.001,0.25,,,,,,,10,3,1.10,1.10,,,,,-5.315,,,0.01,0.01,1.03,0.001,0.001,,0.25,0.87,,,41.989,,8.8,17.18,4.63,,4.77,0.59,,,5.1,,,,0.002,0.001,,0.005,0.005,0.18,0.45,5.67,,0.001,0.001,0.33,0.111,0.119,0.03,,0.04,,,0.155,0.173,0.8,,0.8,,
2019-04-27 16:00:00,2019PN010019,NW06MA0001,,,,,,,,,10.0,,,,3.7,,4.4,0.005,,0.008,0.007,0.10,0.11,,21.6,,21.7,,,,,,,,,0.004,,0.003,,,0.001,0.001,4.2,,3.9,,0.002,,0.002,2.68,,,1.687,,4.0,0.117,,,,0.030,0.034,0.001,0.001,1.81,0.05,,0.05,,0.007,,0.008,,5,,0.34,,0.37,,,,,,,,0.01,,,,,,,,0.06,,0.001,0.001,,,,,,,1.715,11.715,,,,,,,,,,,,,,4.3,,6.2,0.035,0.037,0.005,,0.005,1.01,,1.05,,,1.22,,,0.67,,1.20,,,0.051,,0.050,,,,,0.17,,0.17,0.002,0.002,,,,0.09,0.09,,0.013,0.24,,0.21,,,,,,,,,,,,,,,7.06,,,,0.003,0.002,0.001,0.001,0.43,,,,,,,26,3,0.903,0.902,,,,,-3.626,,,0.02,0.02,0.32,0.001,0.001,,0.10,0.83,,,12.84,,29.7,14.312,20.6,,20.9,0.70,,,0.0,,,,0.001,0.001,,0.005,0.005,0.05,0.05,13.99,,0.001,0.001,0.16,0.0465,0.0475,0.02,,0.02,,,0.028,0.029,0.2,,0.2,,
2019-04-27 16:05:00,2019PN010020,NW06MA0001,,,,,,,,,9.8,,,,3.7,,4.5,0.005,,0.007,0.007,0.11,0.11,,21.5,,21.6,,,,,,,,,0.004,,0.004,,,0.001,0.001,3.4,,3.5,,0.001,,0.002,2.74,,,1.616,,4.0,0.099,,,,0.029,0.033,0.001,0.001,1.85,0.04,,0.05,,0.007,,0.008,,5,,0.39,,0.37,,,,,,,,0.01,,,,,,,,0.06,,0.001,0.002,,,,,,,2.188,11.988,,,,,,,,,,,,,,4.3,,6.2,0.035,0.037,0.005,,0.005,1.01,,1.04,,,1.25,,,0.68,,1.19,,,0.051,,0.051,,,,,0.17,,0.18,0.002,0.002,,,,0.09,0.09,,0.011,0.22,,0.22,,,,,,,,,,,,,,,7.07,,,,0.003,0.002,0.001,0.001,0.42,,,,,,,30,3,0.903,0.903,,,,,,,,0.02,0.02,0.32,0.001,0.001,,0.10,0.76,,,11.668,,29.4,,20.9,,20.7,0.72,,,,,,,0.001,0.001,,0.005,0.005,0.05,0.05,13.94,,0.001,0.001,0.16,0.0441,0.0468,0.03,,0.01,,,0.028,0.029,0.2,,0.2,,
2019-04-27 16:10:00,2019PN010021,NW06MA0001,,,,,,,,,10.0,,,,3.6,,4.3,0.005,,0.007,0.006,0.11,0.11,,21.4,,21.5,,,,,,,,,0.004,,0.003,,,0.001,0.001,3.7,,3.7,,0.001,,0.001,2.74,,,1.611,,4.1,0.108,,,,0.029,0.032,0.002,0.001,1.85,0.05,,0.04,,0.007,,0.007,,5,,0.35,,0.36,,,,,,,,0.01,,,,,,,,0.06,,0.001,0.001,,,,,,,1.988,11.988,,,,,,,,,,,,,,4.3,,6.0,0.033,0.036,0.005,,0.005,1.02,,1.04,,,1.25,,,0.66,,1.17,,,0.050,,0.051,,,,,0.18,,0.17,0.002,0.002,,,,0.08,0.08,,0.015,0.23,,0.22,,,,,,,,,,,,,,,7.08,,,,0.002,0.002,0.001,0.001,0.46,,,,,,,18,3,0.895,0.902,,,,,,,,0.02,0.02,0.31,0.001,0.001,,0.09,0.74,,,11.354,,29.8,,20.5,,20.9,0.72,,,,,,,0.001,0.001,,0.005,0.005,0.05,0.05,14.07,,0.001,0.001,0.17,0.0471,0.0471,0.02,,0.01,,,0.028,0.029,0.2,,0.2,,
2019-07-03 16:00:00,2019PN010047,NW06MA0001,,,,,,,,,8.5,,,,8.4,,17.2,0.0050,,0.005,0.006,0.09,0.10,,17.1,,17.8,,,,,,,,,0.003,,0.003,,,0.001,0.001,3.5,,3.4,,0.001,,0.001,2.35,,,2.075,,3.5,0.297,3.9,,,0.083,0.110,0.001,0.002,1.57,0.04,,0.06,,0.007,,0.017,,5,,0.32,,0.35,0.005,,,,,,,0.01,,,,,,,,0.06,,0.003,0.006,,,,,,,1.9,9.985,,,,,,,,,,,,,,8.0,,35.7,0.071,0.082,0.005,,0.011,0.83,,0.76,,,1.00,,,1.94,,3.65,0.01,,0.043,,0.042,,,,,0.17,,0.19,0.002,0.002,,,,0.05,0.05,,0.035,0.22,,0.19,,,,,,,,,,,,,,,6.90,,,,,,0.001,0.001,0.39,,,,,,,30,3,0.782,0.795,,,,,-3.852,,,0.02,0.01,0.35,0.001,0.001,,0.09,0.69,,,12.532,,24.5,14.604,17.6,,17.5,0.70,,,1.6,,,,0.001,0.001,,0.005,0.005,0.05,0.11,12.15,,0.001,0.001,0.31,0.0434,0.0458,0.03,,0.04,,,0.039,0.045,0.3,,0.8,,
2019-08-20 10:30:00,2019PN010081,NW06MA0001,,,,,,,,,14.1,,,,6.2,,9.4,0.005,,0.006,0.005,0.09,0.09,,18.8,,18.8,,,,,,,,,0.004,,0.003,,,0.001,0.001,2.8,,2.8,,0.001,,0.001,2.42,,,2.435,,3.7,0.288,3.8,,,0.048,0.073,0.001,0.001,1.66,0.04,,0.04,,0.007,,0.012,,5,,0.40,,0.33,0.005,,,,,,,0.01,,,,,,,,0.06,,0.001,0.003,,,,,,,0,10.2,,,,,,,,,,,,,,8.3,,17.7,0.050,0.062,0.005,,0.005,0.87,,0.86,,,1.04,,,0.63,,3.63,0.01,,0.044,,0.043,,,,,0.16,,0.15,0.002,0.002,,,,0.04,0.04,0.21,0.033,0.20,,0.18,,,,,,,,,,,,,,,7.05,,,,0.004,0.002,0.001,0.001,0.38,,,,,,,13,3,0.822,0.824,,,,,-3.251,,,0.02,0.02,0.27,0.001,0.001,,0.09,0.65,,,11.574,,23.5,13.552,19.0,,18.8,0.63,,,7.9,,,,0.001,0.001,,0.005,0.005,0.05,0.20,15.51,,0.001,0.001,0.51,0.0444,0.0466,0.03,,0.03,,,0.033,0.037,0.3,,0.3,,
2019-08-21 10:15:00,2019PN010080,NW06OA0001,,,,,,,,,1.8,,,,12.9,,15.9,0.005,,0.002,0.003,0.03,0.03,,3.04,,3.09,,,,,,,,,0.003,,0.004,,,0.001,0.001,0.5,,0.5,0.05,0.002,,0.002,0.59,,,1.062,,1.5,0.216,,,,0.743,0.804,0.001,0.002,1.04,0.06,,0.03,,0.008,,0.009,,5,,0.45,,0.34,,,,,,,,0.01,,,,,,,,0.03,,0.015,0.018,,,,,,,0.414,2.214,,,,,,,,,,,,,,5.3,,11.4,0.670,0.742,0.005,,0.008,0.18,,0.19,,,0.18,,,0.88,,1.32,,,0.038,,0.034,,,,,0.16,,0.16,0.002,0.002,,,,0.03,0.03,,0.019,0.11,,0.08,,,,,,,,,,,,,,,6.52,,,,0.002,0.002,0.001,0.001,0.21,,,,,,,25,3,1.11,1.13,,,,,-5.305,,,0.01,0.01,1.02,0.001,0.001,,0.24,0.81,,,41.525,,7.2,17.13,4.53,,4.44,0.57,,,6.9,,,,0.002,0.002,,0.005,0.005,0.13,0.32,5.5,,0.001,0.001,0.26,0.118,0.120,0.03,,0.04,,,0.163,0.176,0.5,,0.5,,
2020-09-11 16:00:00,2020PN010022,NW06MA0001,,,,,,,,,8.3,,,,6.2,,12.8,0.005,,0.007,0.007,0.09,0.10,,17.9,,18.2,,,,,,,,,0.004,,0.004,,,0.001,0.001,3.8,,3.1,,0.001,,0.001,2.43,,,1.501,,3.7,0.331,3.8,,,0.044,0.083,0.001,0.002,1.60,0.02,,0.04,,0.002,,0.006,,5,22,0.42,,0.44,0.005,,,,,,,0.03,,,0.002,0.002,,,,0.05,0.007,0.001,0.001,,,0.005,0.005,0.005,0.005,,10.638,,,,,0.001,0.001,,,,0.001,0.001,0.005,0.005,12.5,,25.5,0.046,0.070,0.005,,0.005,0.84,,0.80,0.001,0.001,1.11,,,0.68,,4.20,0.01,,0.041,,0.048,,,0.046,0.065,0.13,,0.17,0.002,0.002,,,,0.04,0.01,,0.034,0.21,,0.17,,,,,,,,,,,,,,,7.03,7.4,,,0.002,0.002,0.001,0.001,0.39,,,,0.011,0.015,,33,3,0.708,0.718,0.005,0.005,0.009,0.012,-3.56,0.01,0.01,0.02,0.02,0.28,0.002,0.001,,0.09,0.65,,,11.273,,24.5,14.15,17.4,,17.2,0.62,0.02,0.02,6.0,0.001,0.001,,0.001,0.001,,0.008,0.005,0.05,0.15,12.06,,0.001,0.001,,0.0482,0.0522,0.03,,0.04,0.004,0.003,0.034,0.040,0.4,,0.4,0.06,0.06
2021-06-23 11:30:00,2021PN010030,NW06MA0001,,,,,,,,,7.4,,,,6.3,,8.9,0.005,,0.008,0.008,0.10,0.10,,15.4,,15.7,,,,,,,,,0.004,,0.004,,,0.001,0.001,3.3,,2.7,,0.001,,0.002,2.31,,,1.981,,3.8,0.216,3.9,,,0.086,0.113,0.001,0.002,1.42,0.04,,0.05,,0.012,,0.020,,,12,0.37,,0.34,0.005,,,,,,,0.01,,,0.003,0.003,,,,0.05,0.011,0.001,0.002,,,0.005,0.005,0.005,0.005,3.3,9.72,,,,,0.002,0.001,,,,0.001,0.001,0.005,0.005,13.7,,25.0,0.074,0.097,0.005,,0.008,0.68,,0.69,0.001,0.001,0.96,,,3.59,,6.73,0.01,,0.041,,0.043,,,0.066,0.077,0.16,,0.18,0.002,0.002,,,,0.03,0.03,0.13,0.689,0.27,,0.21,,,,,,,,,,,,,,,6.86,6.78,,,0.007,0.51,0.001,0.001,0.38,,,,0.018,0.020,,20,6,0.692,0.706,0.005,0.005,0.013,0.013,-3.976,0.01,0.01,0.02,0.02,0.42,0.001,0.001,,0.10,0.70,,,12.99,,23.8,14.812,14.2,,14.3,0.67,0.02,0.02,1.1,0.001,0.001,,0.001,0.001,0.50,0.020,0.017,0.11,0.20,11.3,,0.001,0.001,,0.0440,0.0489,0.02,,0.03,0.005,0.004,0.039,0.044,1.5,,0.7,0.04,0.05
2021-08-31 14:18:00,2021PN010072,NW06MA0001,,,,,,,,,7.6,,,,15.6,,21.0,0.011,,0.006,0.006,0.11,0.11,,16.7,,17.3,,,,,,,,,0.005,,0.005,,,0.001,0.001,3.0,,2.7,,0.002,,0.004,2.25,,,1.374,,4.6,0.870,4.7,,,0.153,0.205,0.001,0.002,1.23,0.06,,0.06,,0.012,,0.021,,17,25,0.45,,0.45,0.005,,,,,,,0.01,,,0.004,0.004,,,,0.05,0.016,0.002,0.004,,,0.005,0.005,0.005,0.005,,9.694,,,,,0.002,0.002,,,,0.001,0.001,0.005,0.005,31.9,,52.8,0.126,0.147,0.005,,0.011,0.78,,0.73,0.001,0.001,0.99,,,0.80,,3.98,,,0.045,,0.044,,,0.116,0.140,0.24,,0.27,0.002,0.002,,,,0.01,0.01,,0.145,0.27,,0.20,,,,,,,,,,,,,,,7.03,6.25,,,0.009,,0.001,0.001,0.39,,,,0.028,0.035,,28,4,0.706,0.726,0.005,0.005,0.019,0.022,-3.542,0.01,0.01,0.02,0.02,0.51,0.001,0.001,,0.08,0.61,,,11.526,,21.2,14.114,15.9,,15.6,0.55,0.02,0.02,8.6,0.002,0.002,,0.001,0.001,,0.008,0.007,0.10,0.20,11.09,,0.001,0.001,0.61,0.0590,0.0598,0.03,,0.05,0.007,0.007,0.074,0.088,0.5,,0.4,0.11,0.11
2022-05-14 14:00:00,2022PN010007,NW06MA0001,,,,,,,,,10.6,,,,8.9,,11.2,0.005,,0.007,0.008,0.12,0.12,,21.4,,21.9,,,,,,,,,0.006,,0.007,,,0.001,0.001,3.6,,3.0,,0.001,,0.002,2.86,,,1.387,,5.0,0.104,,,,0.076,0.095,0.002,0.002,1.19,0.07,,0.07,,0.010,,0.013,,13,20,0.38,,0.36,,,,,,,,0.01,,,0.003,0.004,,,,0.07,0.012,0.001,0.001,,,0.005,0.005,0.005,0.005,1.852,12.452,,,,,0.002,0.002,,,,0.001,0.001,0.005,0.005,11.8,,18.0,0.076,0.086,0.005,,0.021,0.93,,0.94,0.001,0.001,1.29,,,0.37,,0.99,,,0.057,,0.060,,,0.078,0.086,0.21,,0.20,0.002,0.002,,,,0.05,0.05,,0.015,0.24,,0.22,,,,,,,,,,,,,,,7.17,7.35,,,0.003,,0.001,0.001,0.41,,,,0.019,0.022,,20,3,0.841,0.843,0.005,0.005,0.014,0.015,-3.455,0.01,0.01,0.02,0.02,0.53,0.001,0.001,,0.08,0.64,,,9.695,,27.8,14.08,18.5,,18.4,0.66,0.02,0.02,0.2,0.002,0.001,,0.001,0.001,,0.011,0.005,0.06,0.09,13.94,,0.001,0.001,0.22,0.0511,0.0617,0.05,,0.04,0.006,0.006,0.055,0.061,0.3,,0.3,0.11,0.11
2022-06-29 11:40:00,2022PN010017,NW06MA0001,,,,,,,,,8.3,,,,7.3,,10.5,0.0050,,0.007,0.006,0.09,0.09,,15.8,,16.4,,,,,,,,,0.004,,0.006,,,0.001,0.001,3.6,,2.8,,0.001,,0.001,2.39,,,1.368,,4.4,0.326,4.6,,,0.071,0.099,0.001,0.002,1.07,0.06,,0.06,,0.008,,0.011,,10,,0.21,,0.21,0.005,,,,,,,,,,0.002,0.004,,,,0.06,0.010,0.001,0.001,,,0.005,0.005,0.012,0.005,2.5,10.208,,,,,0.001,0.002,,,,0.001,0.001,0.005,0.005,7.9,,17.5,0.072,0.089,0.022,,0.005,0.73,,0.72,0.001,0.001,1.03,,,0.52,,2.14,1.2,,0.045,,0.042,,,0.066,0.083,0.17,,0.17,0.002,0.002,0.0160,0.0160,0.0010,,,0.18,0.038,0.20,,0.16,,,,,,,,,,,,,,,7.07,,,,0.0038,,0.001,0.001,0.39,,,,0.017,0.021,,12,4,0.732,0.722,0.005,0.005,0.011,0.015,-3.636,0.01,0.01,0.01,0.02,0.44,0.001,0.001,,0.08,0.61,,,11.033,,22.3,14.342,15.5,,14.8,0.61,0.02,0.02,,0.001,0.002,,0.001,0.001,,0.005,0.005,0.05,0.09,11.52,,0.001,0.001,0.31,0.0409,0.0487,0.03,,0.03,0.003,0.005,0.042,0.051,0.2,,0.2,0.08,0.08
2022-09-13 16:30:00,2022PN010119,NW06MA0001,,,,,,,,,8.4,,,,5.9,,17.0,0.005,,0.005,0.006,0.09,0.10,,17.0,,18.1,,,,,,,,,0.004,,0.005,,,0.001,0.001,3.3,,3.1,,0.001,,0.003,2.56,,,0.725,,4.2,0.425,4.4,,,0.049,0.148,0.001,0.003,1.17,0.05,,0.07,,0.008,,0.022,,9,,0.40,,0.35,0.005,,,,,,,0.01,,,0.002,0.003,,,,0.06,0.007,0.001,0.003,,,0.005,0.005,0.033,0.005,3.8,10.921,,,,,0.001,0.002,,,,0.001,0.001,0.005,0.005,7.2,,32.9,0.051,0.111,0.005,,0.014,0.83,,0.83,0.001,0.001,1.10,,,0.48,,8.36,1.0,,0.049,,0.048,,,0.048,0.104,0.19,,0.19,0.002,0.003,,,,0.02,0.02,0.17,0.010,0.20,,0.20,,,,,,,,,,,,,,,7.35,,,,0.005,,0.001,0.001,0.40,,,,0.012,0.026,,21,3,0.756,0.789,0.005,0.005,0.009,0.017,-3.147,0.01,0.01,0.02,0.02,0.33,0.001,0.001,,0.08,0.63,,,10.711,,23.7,13.643,16.4,,16.8,0.67,0.02,0.02,,0.001,0.002,,0.001,0.001,,0.010,0.018,0.05,0.52,11.9,,0.001,0.001,0.38,0.0490,0.0630,0.03,,0.05,0.004,0.006,0.036,0.060,0.2,,0.4,0.08,0.08
