DATE_TIME_HEURE,SAMPLE_ID_ÉCHANTILLON,SITE_NO,ALKALINITY PHENOLPHTHALEIN CACO3,ALKALINITY TOTAL CACO3,ALUMINUM DISSOLVED,ALUMINUM EXTRACTABLE,ALUMINUM TOTAL,AMMONIA TOTAL,ANTIMONY DISSOLVED,ANTIMONY EXTRACTABLE,ANTIMONY TOTAL,ARSENIC DISSOLVED,ARSENIC EXTRACTABLE,ARSENIC TOTAL,BARIUM DISSOLVED,BARIUM EXTRACTABLE,BARIUM TOTAL,BERYLLIUM DISSOLVED,BERYLLIUM EXTRACTABLE,BERYLLIUM TOTAL,BICARBONATE (CALCD.),BISMUTH DISSOLVED,BISMUTH EXTRACTABLE,BISMUTH TOTAL,BORON DISSOLVED,BORON EXTRACTABLE,BORON TOTAL,BROMIDE DISSOLVED,CADMIUM DISSOLVED,CADMIUM EXTRACTABLE,CADMIUM TOTAL,CALCIUM DISSOLVED,CALCIUM EXTRACTABLE/UNFILTERED,CALCIUM TOTAL,CARBON DISSOLVED INORGANIC,CARBON DISSOLVED ORGANIC,CARBONATE (CALCD.),CERIUM DISSOLVED,CERIUM EXTRACTABLE,CERIUM TOTAL,CESIUM DISSOLVED,CESIUM EXTRACTABLE,CESIUM TOTAL,CHLORIDE,CHLORIDE DISSOLVED,CHROMIUM DISSOLVED,CHROMIUM EXTRACTABLE,CHROMIUM TOTAL,COBALT DISSOLVED,COBALT EXTRACTABLE,COBALT TOTAL,COLOUR TRUE,CONDUCTANCE (FIELD),COPPER DISSOLVED,COPPER EXTRACTABLE,COPPER TOTAL,CYANIDE TOTAL,CYANIDE WEAK ACID DISSOCIABLE,DISSOLVED NITRITE/NITRATE,DISSOLVED NITROGEN NITRATE,ESCHERICHIA COLI,EUROPIUM DISSOLVED,EUROPIUM TOTAL,FECAL COLIFORMS,FLUORIDE DISSOLVED,FLUORIDE TOTAL,GADOLINIUM DISSOLVED,GADOLINIUM TOTAL RECOVERABLE,GALLIUM DISSOLVED,GALLIUM EXTRACTABLE,GALLIUM TOTAL,GERMANIUM DISSOLVED,GERMANIUM TOTAL,HAFNIUM DISSOLVED,HAFNIUM TOTAL,HARDNESS TOTAL,HARDNESS TOTAL (CALCD.) CACO3,HOLMIUM DISSOLVED,HOLMIUM TOTAL,INDIUM DISSOLVED,INDIUM TOTAL,IRIDIUM DISSOLVED,IRIDIUM TOTAL,IRON DISSOLVED,IRON EXTRACTABLE,IRON TOTAL,LANTHANUM DISSOLVED,LANTHANUM EXTRACTABLE,LANTHANUM TOTAL,LEAD DISSOLVED,LEAD EXTRACTABLE,LEAD TOTAL,LITHIUM DISSOLVED,LITHIUM EXTRACTABLE,LITHIUM TOTAL,LUTETIUM DISSOLVED,LUTETIUM TOTAL,MAGNESIUM DISSOLVED,MAGNESIUM EXTRACTABLE/UNFILTERED,MAGNESIUM TOTAL,MANGANESE DISSOLVED,MANGANESE EXTRACTABLE,MANGANESE TOTAL,MOLYBDENUM DISSOLVED,MOLYBDENUM EXTRACTABLE,MOLYBDENUM TOTAL,NEODYMIUM DISSOLVED,NEODYMIUM TOTAL,NICKEL DISSOLVED,NICKEL EXTRACTABLE,NICKEL TOTAL,NIOBIUM DISSOLVED,NIOBIUM EXTRACTABLE,NIOBIUM TOTAL,NITRATE AND NITRITE (AS N),NITROGEN KJELDAHL DISSOLVED,NITROGEN KJELDAHL TOTAL,NITROGEN NITRITE,NITROGEN TOTAL,NITROGEN TOTAL DISSOLVED,ORTHOPHOSPHATE DISSOLVED,ORTHOPHOSPHORUS DISSOLVED,OXYGEN DISSOLVED,OXYGEN DISSOLVED % SATURATION,PALLADIUM DISSOLVED,PALLADIUM TOTAL,PH,PH (FIELD),PHOSPHORUS TOTAL,PHOSPHORUS TOTAL DISSOLVED,PLATINUM DISSOLVED,PLATINUM EXTRACTABLE,PLATINUM TOTAL,POTASSIUM DISSOLVED/FILTERED,POTASSIUM EXTRACTABLE,POTASSIUM TOTAL,PRASEODYMIUM DISSOLVED,PRASEODYMIUM TOTAL,RESIDUE NONFILTERABLE,RUBIDIUM DISSOLVED,RUBIDIUM EXTRACTABLE,RUBIDIUM TOTAL,RUTHENIUM DISSOLVED,RUTHENIUM TOTAL,SAMARIUM DISSOLVED,SAMARIUM TOTAL,SCANDIUM DISSOLVED,SCANDIUM TOTAL,SELENIUM DISSOLVED,SELENIUM EXTRACTABLE,SELENIUM TOTAL,SILICON DISSOLVED,SILICON EXTRACTABLE,SILVER DISSOLVED,SILVER EXTRACTABLE,SILVER TOTAL,SODIUM DISSOLVED/FILTERED,SODIUM EXTRACTABLE,SODIUM TOTAL,SPECIFIC CONDUCTANCE,STRONTIUM DISSOLVED,STRONTIUM EXTRACTABLE,STRONTIUM TOTAL,SULPHATE,SULPHATE DISSOLVED,SULPHUR DISSOLVED,SULPHUR TOTAL,TELLURIUM DISSOLVED,TELLURIUM TOTAL,TEMPERATURE (AIR),TEMPERATURE (WATER),TEMPERATURE WATER (FIELD),TERBIUM DISSOLVED,TERBIUM TOTAL,THALLIUM DISSOLVED,THALLIUM EXTRACTABLE,THALLIUM TOTAL,TIN DISSOLVED,TIN EXTRACTABLE,TIN TOTAL,TITANIUM DISSOLVED,TITANIUM TOTAL,TOTAL NITRATE,TUNGSTEN DISSOLVED,TUNGSTEN EXTRACTABLE,TUNGSTEN TOTAL,TURBIDITY,URANIUM DISSOLVED,URANIUM EXTRACTABLE,URANIUM TOTAL,VANADIUM DISSOLVED,VANADIUM EXTRACTABLE,VANADIUM TOTAL,YTTERBIUM DISSOLVED,YTTERBIUM TOTAL,YTTRIUM DISSOLVED,YTTRIUM EXTRACTABLE,YTTRIUM TOTAL,ZINC DISSOLVED,ZINC EXTRACTABLE,ZINC TOTAL,ZIRCONIUM DISSOLVED,ZIRCONIUM TOTAL
2000-04-11 17:35:00,00PY001861,BC08NM0001,,,,,0.16,,,,,,,,,,0.0259,,,0.05,,,,,,,,,,,0.0001,,31.2,,24.9,4.5,,,,,,,,,3.5,,,0.0003,,,0.0001,12.5,,,,0.0009,,,,,,,,1.0,,,,,,,,,,,,,115.0,,,,,,,,,0.204,,,,,,0.0003,,,0.0035,,,,9.0,,,,0.0177,,,0.003,,,,,0.0005,,,,,,,,,0.19,,,,,,,8.17,,0.023,0.008,,,,,2.3,,,,,,,,,,,,,,,,,,2.69,,,0.0001,,10.1,,270.0,,,0.289,,,,,,,22.5,13.0,,,,,,,,,,,,,,,,2.7,,,,,,0.0009,,,,,,,,0.0012,,
2000-04-18 12:15:00,00PY002033,BC08NL0001,,,,,0.492,,,,,,,0.0003,,18.2,0.0186,,0.02,0.05,,,,,,4.25,,,,0.006,0.0001,,13.8,,10.2,5.6,,,,,,,,,,,0.5,0.0005,,0.173,0.0002,25.0,,,6.31,0.0065,1.0,0.5,,,,,,1.0,0.03,,,,,0.06,,,,,,,44.7536,,,,,,,,,0.422,,0.316,,,0.27,0.0006,,0.55,0.0005,,,,2.5,,,5.16,0.0056,,,0.0005,,,,1.02,0.0008,,,,,,,,,0.13,,,,,,,7.83,,,0.018,,,,,0.6,,,,,,0.8,,,,,,,,,,0.0001,,6.59,,0.005,0.0001,,2.9,,101.0,,95.0,0.0909,,,,,,,15.0,6.0,,,,,0.007,,,,,,,,,,,5.9,,0.123,,,,0.0014,,,,,,,2.39,0.0027,,
2000-04-18 13:24:00,00PY002035,BC08NL0005,,,,,0.37,,,,,,,0.0005,,24.2,0.0238,,0.014,0.05,,,,,,4.18,,,,0.005,0.0001,,17.5,,12.6,4.8,,,,,,,,,,,,0.0006,,0.387,0.0005,20.0,,,2.21,0.0022,0.6,0.5,,,,,,2.0,0.05,,,,,0.079,,,,,,,56.6,,,,,,,,,0.442,,0.296,,,0.16,0.0007,,0.85,0.0009,,,,3.2,,,13.3,0.013,,,0.0008,,,,0.83,0.0005,,,,,,,,,0.14,,,,,,,7.89,,,0.013,,,,,0.7,,,,,,0.743,,,,,,,,,,0.0002,,5.95,,0.005,0.0002,,3.1,,126.0,,106.0,0.0977,,,,,,,20.0,9.0,,,,,0.004,,,,,,,,,,,4.8,,0.33,,,1.18,0.0013,,,,,,,1.67,0.0017,,
2000-04-25 14:17:00,00PY002115,BC08NM0001,,,,,0.32,,,,,,,,,,0.0263,,,0.05,,,,,,,,,,,0.0001,,28.6,,23.0,5.8,,,,,,,,,3.3,,,0.0003,,,0.0002,20.0,,,,0.001,,,,,,,,1.0,,,,,,,,,,,,,104.8,,,,,,,,,0.317,,,,,,0.0004,,,0.0033,,,,8.1,,,,0.0171,,,0.0026,,,,,0.0007,,,,,,,,,0.22,,,,,,,8.02,,0.025,0.008,,,,,2.1,,,,,,,,,,,,,,,,,,3.75,,,0.0001,,9.2,,241.0,,,0.257,,,,,,,19.0,12.0,,,,,,,,,,,,,,,,5.6,,,,,,0.0012,,,,,,,,0.0011,,
2000-05-02 12:45:00,00PY002290,BC08NL0001,,,,,0.609,,,,,,,0.0004,,19.1,0.0197,,0.025,0.05,,,,,,3.94,,,,0.01,0.0001,,11.0,,8.5,4.7,,,,,,,,,,,0.64,0.0007,,0.271,0.0003,20.0,,,2.37,0.0024,0.5,0.5,,,,,,1.0,0.04,,,,,0.097,,,,,,,36.1148,,,,,,,,,0.538,,0.518,,,0.3,0.0006,,0.52,0.0006,,,,2.1,,,9.45,0.0093,,,0.0005,,,,0.86,0.0007,,,,,,,,,0.09,,,,,,,7.29,,,0.006,,,,,0.5,,,,,,1.09,,,,,,,,,,0.0001,,5.22,,0.005,0.0001,,2.2,,77.0,,84.3,0.0796,,,,,,,17.0,7.0,,,,,0.01,,,,,,,,,,,5.67,,0.108,,,,0.0015,,,,,,,1.76,0.0019,,
2000-05-02 13:28:00,00PY002231,BC08NL0005,,,,,1.03,,,,,,,0.0006,,30.7,0.031,,0.034,0.05,,,,,,3.5,,,,0.019,0.0002,,12.5,,9.6,5.9,,,,,,,,,,,,0.0028,,0.88,0.0008,25.0,,,4.79,0.0049,0.8,0.5,,,,,,24.0,0.05,,,,,0.281,,,,,,,41.1,,,,,,,,,1.47,,1.26,,,0.48,0.0009,,1.19,0.0012,,,,2.4,,,42.0,0.0378,,,0.0005,,,,1.93,0.0014,,,,,,,,,0.13,,,,,,,7.82,,,0.005,,,,,0.6,,,,,,1.24,,,,,,,,,,0.0001,,5.53,,0.005,0.0001,,2.4,,96.0,,85.9,0.0824,,,,,,,22.0,10.0,,,,,0.009,,,,,,,,,,,10.5,,0.338,,,3.07,0.0032,,,,,,,4.36,0.0041,,
2000-05-16 10:10:00,00PY002587,BC08NL0001,,,,,0.414,,,,,,,0.0004,,18.7,0.0189,,0.017,0.05,,,,,,4.21,,,,0.005,0.0001,,11.5,,9.2,3.6,,,,,,,,,,,0.44,0.0008,,0.187,0.0002,15.0,,,1.58,0.0017,0.5,0.5,,,,,,11.0,0.04,,,,,0.054,,,,,,,37.7751,,,,,,,,,0.375,,0.364,,,0.19,0.0005,,0.45,0.0004,,,,2.2,,,6.97,0.0072,,,0.0005,,,,0.57,0.0006,,,,,,,,,0.09,,,,,,,7.63,,,0.005,,,,,0.5,,,,,,0.836,,,,,,,,,,0.0002,,5.22,,0.005,0.0001,,2.2,,88.0,,85.4,0.0807,,,,,,,12.0,7.0,,,,,0.007,,,,,,,,,,,3.5,,0.096,,,,0.0011,,,,,,,1.24,0.0014,,
2000-05-16 13:37:00,00PY002584,BC08NL0005,,,,,0.498,,,,,0.0003,,0.0004,,22.9,0.023,,0.017,0.05,,,,,,3.07,,,,0.013,0.0001,,13.0,,10.1,4.7,,,,,,,,,,,,0.0008,,0.441,0.0005,20.0,,,2.98,0.0031,0.5,0.5,,,,,,46.0,0.03,,,,,0.103,,,,,,,42.5,,,,,,,,,0.701,,0.488,,,0.24,0.0002,,0.78,0.0008,,,,2.4,,,19.8,0.0202,,,0.0007,,,,0.82,0.0006,,,,,,,,,0.14,,,,,,,7.46,,,0.004,,,,,0.6,,,,,,0.787,,,,,,,,0.0001,,0.0001,,5.41,,0.005,0.0001,,2.4,,98.0,,82.7,0.0782,,,,,,,27.0,13.0,,,,,0.007,,,,,,,,,,,5.6,,0.321,,,1.43,0.0018,,,,,,,2.14,0.0023,,
2000-05-30 10:42:00,00PY002904,BC08NL0005,,,,,0.414,,,,,0.0004,,0.0004,,19.7,0.0207,,0.013,0.05,,,,,,1.72,,,,0.008,0.0001,,10.5,,8.4,4.0,,,,,,,,,,,,0.0005,,0.286,0.0003,17.5,,,1.92,0.0018,0.5,0.5,,,,,,6.0,0.02,,,,,0.072,,,,,,,34.1,,,,,,,,,0.453,,0.295,,,0.15,0.0002,,0.55,0.0004,,,,1.9,,,12.2,0.0137,,,0.0006,,,,0.43,0.0004,,,,,,,,,0.17,,,,,,,7.65,,,0.01,,,,,0.5,,,,,,0.643,,,,,,,,0.0001,,0.0001,,4.76,,0.005,0.0001,,2.0,,75.0,,70.5,0.0677,,,,,,,16.0,10.0,,,,,0.004,,,,,,,,,,,4.51,,0.209,,,1.01,0.0014,,,,,,,1.4,0.0014,,
2000-05-30 12:15:00,00PY002905,BC08NL0001,,,,,0.281,,,,,,,0.0003,,14.2,0.0144,,0.009,0.05,,,,,,2.7,,,,0.009,0.0001,,8.8,,7.3,3.4,,,,,,,,,,,0.35,0.0003,,0.1,0.0001,15.0,,,1.21,0.0011,0.5,0.5,,,,,,284.0,0.02,,,,,0.052,,,,,,,28.1506,,,,,,,,,0.216,,0.193,,,0.1,0.0004,,0.47,0.0003,,,,1.5,,,4.66,0.0049,,,0.0004,,,,0.21,0.0003,,,,,,,,,0.12,,,,,,,7.56,,,0.009,,,,,0.3,,,,,,0.562,,,,,,,,,,0.0001,,4.4,,0.005,0.0001,,2.0,,63.0,,69.8,0.0656,,,,,,,17.0,8.0,,,,,0.004,,,,,,,,,,,3.6,,0.068,,,,0.0009,,,,,,,0.69,0.0006,,
2000-05-30 15:20:00,00PY002952,BC08NM0001,,,,,0.088,,,,,,,,,,0.0229,,,0.05,,,,,,,,,,,0.0001,,30.8,,25.4,4.5,,,,,,,,,3.3,,,0.0002,,,0.0001,10.0,,,,0.0009,,,,,,,,,,,,,,,,,,,,,113.2,,,,,,,,,0.112,,,,,,0.0002,,,0.003,,,,8.8,,,,0.0107,,,0.003,,,,,0.0006,,,,,,,,,0.22,,,,,,,8.13,,0.016,0.003,,,,,2.2,,,,,,,,,,,,,,,,,,3.09,,,0.0001,,9.9,,260.0,,,0.265,,,,,,,,,,,,,,,,,,,,,,,,2.06,,,,,,0.0008,,,,,,,,0.001,,
2000-06-13 12:10:00,00PY003306,BC08NL0001,,,,,0.219,,,,,,,0.0003,,12.8,0.0134,,0.009,0.05,,,,,,3.58,,,,0.009,0.0001,,8.4,,6.4,2.7,,,,,,,,,,,0.38,0.0006,,0.106,0.0001,13.5,,,1.05,0.0009,0.5,0.5,,,,,,11.0,0.02,,,,,0.028,,,,,,,26.7,,,,,,,,,0.2,,0.148,,,0.12,0.0002,,0.4,0.0003,,,,1.4,,,4.54,0.0039,,,0.0005,,,,0.54,0.0002,,,,,,,,,0.08,,,,,,,7.49,,,0.005,,,,,0.3,,,,,,0.416,,,,,,,,,,0.0001,,4.06,,0.005,0.0001,,1.4,,58.0,,63.9,0.061,,,,,,,15.0,8.0,,,,,0.004,,,,,,,,,,,1.91,,0.065,,,,0.0006,,,,,,,0.75,0.0003,,
2000-06-13 13:40:00,00PY003303,BC08NL0005,,,,,0.623,,,,,0.0004,,0.0004,,20.5,0.0221,,0.019,0.05,,,,,,3.31,,,,0.016,0.0001,,10.1,,7.4,3.3,,,,,,,,,,,,0.0007,,0.455,0.0004,20.0,,,2.94,0.0028,0.5,0.5,,,,,,11.0,0.02,,,,,0.087,,,,,,,32.2,,,,,,,,,0.781,,0.492,,,0.22,0.0005,,0.79,0.0008,,,,1.7,,,23.4,0.0241,,,0.0006,,,,0.82,0.0006,,,,,,,,,0.08,,,,,,,7.77,,,0.006,,,,,0.4,,,,,,0.691,,,,,,,,0.0002,,0.0001,,4.62,,0.005,0.0001,,1.7,,73.0,,66.0,0.0634,,,,,,,23.0,12.0,,,,,0.003,,,,,,,,,,,5.09,,0.218,,,1.37,0.0019,,,,,,,1.72,0.0018,,
2000-06-15 17:20:00,00PY003326,BC08NM0001,,,,,0.114,,,,,,,,,,0.023,,,0.05,,,,,,,,,,,0.0001,,28.6,,22.3,4.9,,,,,,,,,3.1,,,0.0002,,,0.0001,15.0,,,,0.0007,,,,,,,,15.0,,,,,,,,,,,,,105.6,,,,,,,,,0.13,,,,,,0.0002,,,0.0033,,,,8.3,,,,0.0106,,,0.0028,,,,,0.0005,,,,,,,,,0.3,,,,,,,8.26,,0.021,0.005,,,,,2.1,,,,,,,,,,,,,,,,,,3.35,,,0.0001,,9.4,,244.0,,,0.259,,,,,,,22.0,11.0,,,,,,,,,,,,,,,,2.18,,,,,,0.0008,,,,,,,,0.0005,,
2000-06-27 09:20:00,00PY003671,BC08NL0001,,,,,0.172,,,,,0.0004,,0.0004,,12.4,0.0127,,0.007,0.05,,,,,,2.78,,,,0.006,0.0001,,8.4,,6.4,2.0,,,,,,,,,,,0.31,0.0002,,0.064,0.0001,12.5,,,0.75,0.0008,0.5,0.5,,,,,,4.0,0.02,,,,,0.023,,,,,,,28.2,,,,,,,,,0.157,,0.121,,,0.07,0.0003,,0.32,0.0003,,,,1.8,,,3.34,0.0038,,,0.0006,,,,0.05,0.0002,,,,,,,,,0.06,,,,,,,7.7,,,0.006,,,,,0.3,,,,,,0.433,,,,,,,,0.0001,,0.0001,,3.51,,0.005,0.0001,,1.4,,62.0,,64.9,0.0624,,,,,,,15.0,10.0,,,,,0.004,,,,,,,,,,,2.1,,0.056,,,,0.0006,,,,,,,0.46,0.0004,,
2000-06-27 13:35:00,00PY003674,BC08NL0005,,,,,0.171,,,,,0.0005,,0.0005,,17.8,0.018,,0.005,0.05,,,,,,2.72,,,,0.008,0.0001,,10.9,,8.0,2.1,,,,,,,,,,,,0.0003,,0.174,0.0003,12.5,,,1.17,0.0012,0.5,0.5,,,,,,1.0,0.04,,,,,0.023,,,,,,,36.9,,,,,,,,,0.217,,0.137,,,0.09,0.0002,,0.57,0.0006,,,,2.4,,,6.6,0.0076,,,0.0008,,,,0.09,0.0003,,,,,,,,,0.06,,,,,,,7.78,,,0.005,,,,,0.5,,,,,,0.492,,,,,,,,0.0001,,0.0001,,4.09,,0.005,0.0001,,1.9,,80.0,,70.9,0.0678,,,,,,,33.0,17.0,,,,,0.005,,,,,,,,,,,2.27,,0.189,,,0.64,0.0008,,,,,,,0.75,0.0006,,
2000-06-28 15:30:00,00PY003712,BC08NM0001,,,,,0.05,,,,,,,,,,0.0226,,,0.05,,,,,,,,,,,0.0001,,30.6,,23.6,4.2,,,,,,,,,3.4,,,0.0002,,,0.0001,10.0,,,,0.0011,,,,,,,,5.0,,,,,,,,,,,,,122.1,,,,,,,,,0.13,,,,,,0.0002,,,0.0034,,,,11.1,,,,0.0088,,,0.0029,,,,,0.0009,,,,,,,,,0.2,,,,,,,8.29,,0.018,0.008,,,,,2.3,,,,,,,,,,,,,,,,,,2.98,,,0.0001,,10.0,,253.0,,,0.268,,,,,,,36.0,23.0,,,,,,,,,,,,,,,,1.33,,,,,,0.0007,,,,,,,,0.0002,,
2000-07-11 13:56:00,00PY003941,BC08NL0005,,,,,0.083,,,,,,,0.0006,,20.0,0.0202,,0.004,0.05,,,,,,3.8,,,,0.006,0.0001,,14.4,,10.8,2.2,,,,,,,,,,,,0.0002,,0.168,0.0003,12.5,,,0.93,0.0009,0.5,0.5,,,,,,5.0,0.04,,,,,0.021,,,,,,,47.1,,,,,,,,,0.119,,0.101,,,0.05,0.0002,,0.73,0.0007,,,,2.7,,,5.39,0.0053,,,0.001,,,,0.02,0.0002,,,,,,,,,0.06,,,,,,,7.86,,,0.007,,,,,0.7,,,,,,0.572,,,,,,,,,,0.0001,,5.71,,0.005,0.0001,,2.4,,104.0,,90.2,0.0861,,,,,,,28.0,17.0,,,,,0.003,,,,,,,,,,,1.2,,0.261,,,0.67,0.0007,,,,,,,0.58,0.0005,,
2000-07-11 17:30:00,00PY003987,BC08NM0001,,,,,0.04,,,,,,,,,,0.0231,,,0.05,,,,,,,,,,,0.0001,,31.6,,26.1,2.8,,,,,,,,,3.4,,,0.0002,,,0.0001,10.0,,,,0.0007,,,,,,,,7.0,,,,,,,,,,,,,118.5,,,,,,,,,0.0645,,,,,,0.0002,,,0.0034,,,,9.6,,,,0.0085,,,0.0031,,,,,0.0004,,,,,,,,,0.21,,,,,,,8.36,,0.018,0.008,,,,,2.3,,,,,,,,,,,,,,,,,,3.74,,,0.0001,,10.2,,270.0,,,0.277,,,,,,,33.0,23.0,,,,,,,,,,,,,,,,0.99,,,,,,0.0007,,,,,,,,0.0005,,
2000-07-12 08:45:00,00PY003985,BC08NL0001,,,,,0.061,,,,,,,,,15.2,0.0148,,0.002,0.05,,,,,,3.44,,,,0.005,0.0001,,11.1,,8.9,1.7,,,,,,,,,,,0.22,0.0002,,0.027,0.0001,10.0,,,0.69,0.0006,0.5,0.5,,,,,,8.0,0.02,,,,,0.014,,,,,,,35.9527,,,,,,,,,0.0584,,0.053,,,0.03,0.0002,,0.41,0.0003,,,,2.0,,,2.21,0.0022,,,0.0008,,,,0.02,0.0002,,,,,,,,,0.08,,,,,,,7.74,,,0.009,,,,,0.5,,,,,,0.413,,,,,,,,,,,,4.65,,0.005,0.0001,,1.8,,,,82.8,0.0788,,,,,,,14.0,12.0,,,,,0.003,,,,,,,,,,,0.96,,0.065,,,,0.0005,,,,,,,0.29,0.0002,,
2000-07-25 17:00:00,00PY004354,BC08NM0001,,,,,0.021,,,,,,,,,,0.0252,,,0.05,,,,,,,,,,,0.0001,,33.3,,30.6,3.4,,,,,,,,,3.6,,,0.0002,,,0.0001,7.5,,,,0.0006,,,,,,,,8.0,,,,,,,,,,,,,126.0,,,,,,,,,0.0428,,,,,,0.0002,,,0.0031,,,,10.4,,,,0.0102,,,0.0032,,,,,0.0004,,,,,,,,,0.27,,,,,,,8.25,,0.019,0.008,,,,,2.5,,,,,,,,,,,,,,,,,,3.44,,,0.0001,,10.7,,273.0,,,0.291,,,,,,,,,,,,,,,,,,,,,,,,0.67,,,,,,0.0008,,,,,,,,0.0002,,
2000-07-26 08:50:00,00PY004310,BC08NL0001,,,,,0.066,,,,,,,0.0004,,17.2,0.017,,0.002,0.05,,,,,,3.98,,,,0.006,0.0001,,12.7,,10.8,1.2,,,,,,,,,,,0.46,0.0002,,0.045,0.0001,7.5,,,0.71,0.0006,0.5,0.5,,,,,,12.0,0.04,,,,,0.01,,,,,,,41.1833,,,,,,,,,0.0642,,0.054,,,0.04,0.0002,,0.48,0.0003,,,,2.3,,,1.83,0.0019,,,0.0009,,,,0.1,0.0003,,,,,,,,,0.05,,,,,,,7.78,,,0.011,,,,,0.5,,,,,,0.472,,,,,,,,,,0.0001,,4.73,,0.005,0.0001,,1.9,,97.0,,94.1,0.0896,,,,,,,16.0,13.0,,,,,0.004,,,,,,,,,,,0.71,,0.08,,,,0.0004,,,,,,,0.38,0.0002,,
2000-07-26 13:14:00,00PY004311,BC08NL0005,,,,,0.054,,,,,0.0008,,0.0008,,22.3,0.0215,,0.004,0.05,,,,,,4.1,,,,0.006,0.0001,,15.9,,13.3,2.2,,,,,,,,,,,,0.0012,,0.295,0.0002,12.5,,,0.89,0.0007,4.5,3.9,,,,,,11.0,0.05,,,,,0.012,,,,,,,51.7,,,,,,,,,0.0889,,0.08,,,0.04,0.0002,,0.9,0.0005,,,,2.9,,,4.71,0.0047,,,0.0012,,,,0.02,0.0002,,,,,,,,,0.06,,,,,,,7.92,,,0.012,,,,,0.7,,,,,,0.601,,,,,,,,0.0002,,0.0001,,5.93,,0.005,0.0001,,2.4,,121.0,,101.0,0.0953,,,,,,,28.0,17.0,,,,,0.005,,,,,,,,,,,0.66,,0.328,,,0.65,0.0005,,,,,,,0.5,0.0002,,
2000-08-08 09:15:00,00PY004614,BC08NL0001,,,,,0.047,,,,,,,0.0007,,21.2,0.0208,,0.002,0.05,,,,,,5.57,,,,0.005,0.0001,,16.7,,12.0,1.0,,,,,,,,,,,0.13,0.0002,,0.058,0.0001,10.0,,,0.75,0.0006,0.5,0.5,,,,,,6.0,0.03,,,,,0.012,,,,,,,54.8775,,,,,,,,,0.0428,,0.036,,,0.05,0.0002,,0.63,0.0006,,,,3.2,,,1.6,0.0015,,,0.0011,,,,0.04,0.0002,,,,,,,,,0.02,,,,,,,8.01,,,0.009,,,,,0.7,,,,,,0.626,,,,,,,,,,0.0001,,4.49,,0.005,0.0001,,3.0,,114.0,,119.0,0.111,,,,,,,17.0,15.0,,,,,0.008,,,,,,,,,,,1.03,,0.109,,,,0.0006,,,,,,,0.34,0.0002,,
2000-08-08 12:35:00,00PY004613,BC08NL0005,,,,,0.022,,,,,,,0.001,,29.3,0.0289,,0.002,0.05,,,,,,5.77,,,,0.007,0.0001,,23.0,,16.1,1.3,,,,,,,,,,,0.15,0.0002,,0.378,0.0004,7.5,,,0.84,0.0007,0.6,0.5,,,,,,5.0,0.06,,,,,0.008,,,,,,,75.2,,,,,,,,,0.0331,,0.028,,,0.04,0.0002,,1.17,0.0011,,,,4.3,,,4.91,0.0046,,,0.0016,,,,0.04,0.0002,,,,,,,,,0.02,,,,,,,8.04,,,0.012,,,,,1.1,,,,,,0.773,,,,,,,,,,0.0001,,5.75,,0.005,0.0001,,3.8,,153.0,,141.0,0.131,,,,,,,29.0,20.0,,,,,0.008,,,,,,,,,,,0.53,,0.428,,,0.73,0.0007,,,,,,,0.43,0.0002,,
2000-08-08 20:30:00,00PY004671,BC08NM0001,,,,,0.02,,,,,,,,,,0.0239,,,0.05,,,,,,,,,,,0.0001,,32.3,,25.0,4.3,,,,,,,,,3.7,,,0.0002,,,0.0001,10.0,,,,0.0014,,,,,,,,10.0,,,,,,,,,,,,,123.0,,,,,,,,,0.0375,,,,,,0.0002,,,0.0034,,,,10.2,,,,0.0082,,,0.0031,,,,,0.0003,,,,,,,,,0.23,,,,,,,8.47,,0.016,0.008,,,,,2.5,,,,,,,,,,,,,,,,,,3.51,,,0.0001,,10.8,,260.0,,,0.282,,,,,,,24.0,24.0,,,,,,,,,,,,,,,,0.7,,,,,,0.0008,,,,,,,,0.0002,,
2000-08-22 08:35:00,00PY004952,BC08NL0001,,,,,0.013,,,,,,,0.0003,,23.8,0.0234,,0.002,0.05,,,,,,10.8,,,,0.006,0.0001,,20.0,,14.4,0.5,,,,,,,,,,,0.1,0.0002,,0.022,0.0001,7.5,,,0.72,0.0006,0.5,0.5,,,,,,4.0,0.05,,,,,0.006,,,,,,,65.8,,,,,,,,,0.0134,,0.014,,,0.04,0.0002,,1.8,0.0017,,,,3.9,,,1.44,0.0013,,,0.001,,,,0.02,0.0002,,,,,,,,,0.02,,,,,,,7.98,,,0.008,,,,,0.7,,,,,,0.777,,,,,,,,,,0.0001,,4.84,,0.005,0.0001,,5.2,,146.0,,150.0,0.14,,,,,,,11.0,10.0,,,,,0.011,,,,,,,,,,,0.32,,0.149,,,0.47,0.0004,,,,,,,0.35,0.0002,,
