DATE_TIME_HEURE,SAMPLE_ID_ÉCHANTILLON,SITE_NO,2-(N-ETHYLPERFLUORO-1-OCTANESULFONAMIDO)-ETHANOL (N-ETFOSE),2-(N-METHYLPERFLUORO-1-OCTANESULFONAMIDO)-ETHANOL (N-MEFOSE),4:2 FLUOROTELOMERSULFONATE (4:2 FTS),4:2 FLUOROTELOMERSULFONATE-13C2 (4:2 FTS-13C2),6:2 FLUOROTELOMERSULFONATE (6:2 FTS),6:2 FLUOROTELOMERSULFONATE-13C2 (6:2 FTS-13C2),8:2 FLUOROTELOMERSULFONATE (8:2 FTS),8:2 FLUOROTELOMERSULFONATE-13C2 (8:2 FTS-13C2),ALKALINITY GRAN CACO3,ALKALINITY PHENOLPHTHALEIN CACO3,ALKALINITY TOTAL CACO3,ALUMINUM DISSOLVED,ALUMINUM EXTRACTABLE,ALUMINUM TOTAL,ALUMINUM TOTAL RECOVERABLE,AMMONIA TOTAL,ANTIMONY DISSOLVED,ANTIMONY EXTRACTABLE,ANTIMONY TOTAL,ANTIMONY TOTAL RECOVERABLE,ARSENIC DISSOLVED,ARSENIC EXTRACTABLE,ARSENIC TOTAL,ARSENIC TOTAL RECOVERABLE,BARIUM DISSOLVED,BARIUM EXTRACTABLE,BARIUM TOTAL,BARIUM TOTAL RECOVERABLE,BERYLLIUM DISSOLVED,BERYLLIUM EXTRACTABLE,BERYLLIUM TOTAL,BERYLLIUM TOTAL RECOVERABLE,BISMUTH TOTAL RECOVERABLE,BISPHENOL A,BISPHENOL E,BISPHENOL F,BISPHENOL S,BORON TOTAL,BORON TOTAL RECOVERABLE,BROMINE DISSOLVED,CADMIUM DISSOLVED,CADMIUM EXTRACTABLE,CADMIUM TOTAL,CADMIUM TOTAL RECOVERABLE,CALCIUM DISSOLVED,CALCIUM EXTRACTABLE/UNFILTERED,CALCIUM TOTAL,CALCIUM TOTAL RECOVERABLE,CARBON DISSOLVED ORGANIC,CARBON TOTAL INORGANIC,CARBON TOTAL ORGANIC,"CARBON, TOTAL ORGANIC (NON PURGEABLE)",CHLORIDE DISSOLVED,CHROMIUM DISSOLVED,CHROMIUM EXTRACTABLE,CHROMIUM TOTAL,CHROMIUM TOTAL RECOVERABLE,COBALT DISSOLVED,COBALT EXTRACTABLE,COBALT TOTAL,COBALT TOTAL RECOVERABLE,COLOUR APPARENT,COLOUR TRUE,COMPLEXED ALUMINUM,COMPLEXED COPPER,COMPLEXED IRON,COMPLEXED LEAD,COMPLEXED MANGANESE,COMPLEXED ZINC,CONDUCTANCE (FIELD),CONDUCTIVITY,COPPER DISSOLVED,COPPER EXTRACTABLE,COPPER TOTAL,COPPER TOTAL RECOVERABLE,DISSOLVED NITROGEN NITRATE,ETFOSAA-D5,FLUORIDE DISSOLVED,GALLIUM TOTAL RECOVERABLE,IRON DISSOLVED,IRON EXTRACTABLE,IRON TOTAL,IRON TOTAL RECOVERABLE,LANTHANUM TOTAL RECOVERABLE,LEAD DISSOLVED,LEAD EXTRACTABLE,LEAD TOTAL,LEAD TOTAL RECOVERABLE,LITHIUM TOTAL RECOVERABLE,MAGNESIUM DISSOLVED,MAGNESIUM EXTRACTABLE/UNFILTERED,MAGNESIUM TOTAL,MAGNESIUM TOTAL RECOVERABLE,MANGANESE DISSOLVED,MANGANESE EXTRACTABLE,MANGANESE TOTAL,MANGANESE TOTAL RECOVERABLE,MEFOSAA-D3,MOLYBDENUM DISSOLVED,MOLYBDENUM EXTRACTABLE,MOLYBDENUM TOTAL,MOLYBDENUM TOTAL RECOVERABLE,N-ETFOSA-D5,N-ETHYL PERFLUOROOCTANE SULFONAMIDOACETIC ACID (ETFOSAA),N-ETHYLPERFLUORO-1-OCTANESULFONAMIDE (N-ETFOSA),N-METHYL PERFLUOROOCTANE SULFONAMIDOACETIC ACID (MEFOSAA),N-METHYLPERFLUORO-1-OCTANESULFONAMIDE (N-MEFOSA),N-METHYLPERFLUOROOCTANESULFONAMIDE-D3 (MEFOSA-D3),NET-FOSE-D9,NICKEL DISSOLVED,NICKEL EXTRACTABLE,NICKEL TOTAL,NICKEL TOTAL RECOVERABLE,NITRITE/NITRATE,NITROGEN NITRATE,NITROGEN NITRITE,NITROGEN TOTAL,NITROGEN TOTAL DISSOLVED,NME-FOSE-D7,OXYGEN DISSOLVED,OXYGEN DISSOLVED % SATURATION,PERFLUOROBUTANESULFONATE (PFBS),PERFLUOROBUTANESULFONATE-13C3 (PFBS-1-13C3),PERFLUOROBUTANOATE (PFBA),PERFLUOROBUTANOATE-13C4 (PFBA-13C4),PERFLUORODECANESULFONATE (PFDS),PERFLUORODECANOATE (PFDA),PERFLUORODECANOATE-13C6 (PFDA-13C6),PERFLUORODODECANESULFONATE (PFDOS),PERFLUORODODECANOATE (PFDOA),PERFLUORODODECANOATE-13C2 (PFDOA-13C2),PERFLUOROHEPTANESULFONATE (PFHPS),PERFLUOROHEPTANOATE (PFHPA),PERFLUOROHEPTANOATE-13C4 (PFHPA-13C4),PERFLUOROHEXANESULFONATE (PFHXS)  ,PERFLUOROHEXANESULFONATE-13C3 (PFHXS-1-13C3),PERFLUOROHEXANOATE (PFHXA),PERFLUOROHEXANOATE-13C5 (PFHXA-13C5),PERFLUORONONANESULFONATE (PFNS),PERFLUORONONANOATE (PFNA),PERFLUORONONANOATE-13C9 (PFNA-13C9),PERFLUOROOCTANE SULFONAMIDE (PFOSA OU FOSA),PERFLUOROOCTANE SULFONATE (PFOS),PERFLUOROOCTANESULFONAMIDE-13C8 (PFOSA-13C8 OU FOSA-13C8),PERFLUOROOCTANESULFONATE-13C8 (PFOS-1-13C8),PERFLUOROOCTANOATE (PFOA),PERFLUOROOCTANOATE-13C8 (PFOA-13C8),PERFLUOROPENTANESULFONATE (PFPES),PERFLUOROPENTANOATE (PFPEA),PERFLUOROPENTANOATE-13C5 (PFPEA-13C5),PERFLUOROTETRADECANOATE (PFTEDA),PERFLUOROTETRADECANOATE-13C2 (PFTEDA-13C2),PERFLUOROTRIDECANOATE (PFTRDA),PERFLUOROUNDECANOATE (PFUNA),PERFLUOROUNDECANOATE-13C7 (PFUNA),PH,PH (FIELD),PHOSPHORUS TOTAL,POTASSIUM DISSOLVED,POTASSIUM DISSOLVED/FILTERED,POTASSIUM EXTRACTABLE/UNFILTERED,POTASSIUM TOTAL,POTASSIUM TOTAL RECOVERABLE,RUBIDIUM TOTAL RECOVERABLE,SELENIUM DISSOLVED,SELENIUM EXTRACTABLE,SELENIUM TOTAL,SELENIUM TOTAL RECOVERABLE,SILVER DISSOLVED,SILVER EXTRACTABLE,SILVER TOTAL,SILVER TOTAL RECOVERABLE,SODIUM DISSOLVED,SODIUM DISSOLVED/FILTERED,SODIUM EXTRACTABLE/UNFILTERED,SODIUM TOTAL,SODIUM TOTAL RECOVERABLE,SOLIDS SUSPENDED,SPECIFIC CONDUCTANCE,STRONTIUM DISSOLVED,STRONTIUM EXTRACTABLE,STRONTIUM TOTAL,STRONTIUM TOTAL RECOVERABLE,SULPHATE DISSOLVED,TEMPERATURE (WATER),TEMPERATURE WATER (FIELD),THALLIUM DISSOLVED,THALLIUM EXTRACTABLE,THALLIUM TOTAL,THALLIUM TOTAL RECOVERABLE,TIN DISSOLVED,TIN EXTRACTABLE,TIN TOTAL,TIN TOTAL RECOVERABLE,TITANIUM DISSOLVED,TITANIUM EXTRACTABLE,TITANIUM TOTAL,TITANIUM TOTAL RECOVERABLE,TURBIDITY,TURBIDITY (FIELD),URANIUM DISSOLVED,URANIUM EXTRACTABLE,URANIUM TOTAL,URANIUM TOTAL RECOVERABLE,VANADIUM DISSOLVED,VANADIUM EXTRACTABLE,VANADIUM TOTAL,VANADIUM TOTAL RECOVERABLE,ZINC DISSOLVED,ZINC EXTRACTABLE,ZINC TOTAL,ZINC TOTAL RECOVERABLE
2017-03-08 11:45:00,2017-AT0506-0008,NB01AJ0008,,,,,,,,,,,128.0,,,65.8,,,,,0.03,,,,0.25,,,,10.7,,,,0.01,,,,,,,10.2,,,,,0.02,,,,53.5,,,,2.19,,11.0,,,0.24,,,,0.07,,13.0,,,,,,,,287.8,,,,0.38,,1.8,,,,,,0.13,,,,,0.09,,,,,3.78,,,,20.3,,,,,0.04,,,,,,,,,,,0.26,,,,,1.97,,,13.56,92.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.07,7.86,0.016,,,,0.8,,,,,0.03,,,,0.01,,,,,5.16,,,307.0,,,344.0,,9.2,,0.36,,,0.01,,,,0.05,,,,1.17,,2.6,2.1,,,0.2,,,,0.15,,,,0.77,
2017-04-04 11:00:00,2017-AT0506-0009,NB01AR0021,,,,,,,,,11.9,,,,,105.0,,,,,0.04,,,,0.36,,,,7.1,,,,0.01,,,,,,,10.2,,,,,0.03,,,,4.1,,,,7.36,,5.3,,,0.15,,,,0.06,,57.0,,,,,,,,55.2,,,,0.33,,0.06,,,,,,0.16,,,,,0.12,,,,,0.75,,,,41.0,,,,,0.09,,,,,,,,,,,0.3,,,,,0.38,,,13.44,97.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.89,,0.021,,,,0.7,,,,,0.06,,,,0.01,,,,,6.28,,,57.7,,,19.8,,5.3,,2.23,,,0.01,,,,0.05,,,,1.02,,1.4,1.5,,,0.08,,,,0.21,,,,2.67,
2017-04-04 13:30:00,2017-AT0506-0012,NB01AR0151,,,,,,,,,,,16.8,,,5.7,,,,,0.03,,,,0.21,,,,1.9,,,,0.01,,,,,,,10.2,,,,,0.02,,,,4.28,,,,3.36,,1.5,,,0.05,,,,0.01,,8.0,,,,,,,,32.5,,,,0.24,,0.02,,,,,,0.02,,,,,0.03,,,,,0.62,,,,4.2,,,,,0.06,,,,,,,,,,,0.12,,,,,0.15,,,13.15,96.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.17,,0.003,,,,0.4,,,,,0.03,,,,0.01,,,,,1.46,,,34.3,,,22.8,,1.7,,2.34,,,0.01,,,,0.05,,,,0.07,,0.3,0.0,,,0.02,,,,0.03,,,,0.11,
2017-04-04 15:15:00,2017-AT0506-0013,NB01AJ0126,,,,,,,,,,,76.7,,,82.6,,,,,0.03,,,,0.29,,,,6.5,,,,0.01,,,,,,,10.2,,,,,0.02,,,,28.7,,,,3.71,,10.8,,,0.21,,,,0.08,,18.0,,,,,,,,185.8,,,,0.36,,0.57,,,,,,0.16,,,,,0.13,,,,,2.76,,,,24.6,,,,,0.05,,,,,,,,,,,0.32,,,,,0.68,,,14.29,98.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.84,,0.011,,,,0.6,,,,,0.03,,,,0.01,,,,,6.05,,,195.0,,,159.0,,7.9,,2.79,,,0.01,,,,0.05,,,,1.6,,2.0,2.4,,,0.11,,,,0.19,,,,1.46,
2017-04-05 10:00:00,2017-AT0506-0014,NB01AJ0008,,,,,,,,,,,130.0,,,47.8,,,,,0.05,,,,0.27,,,,12.4,,,,0.01,,,,,,,10.2,,,,,0.02,,,,50.8,,,,2.89,,11.5,,,0.17,,,,0.06,,12.0,,,,,,,,293.3,,,,0.35,,1.17,,,,,,0.13,,,,,0.08,,,,,4.14,,,,24.9,,,,,0.04,,,,,,,,,,,0.26,,,,,1.25,,,13.92,96.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.17,,0.012,,,,0.9,,,,,0.03,,,,0.01,,,,,5.68,,,308.0,,,324.0,,10.4,,0.27,,,0.01,,,,0.05,,,,0.83,,2.0,3.2,,,0.16,,,,0.13,,,,0.42,
2017-05-10 11:00:00,2017-AT0506-0015,NB01AR0021,,,,,,,,,6.12,,,,,139.0,,,,,0.03,,,,0.34,,,,3.8,,,,0.02,,,,,,,,,,,,0.02,,,,2.7,,,,9.14,,2.0,,,0.22,,,,0.08,,72.0,,,,,,,,27.3,,,,0.43,,0.02,,,,,,0.18,,,,,0.15,,,,,0.53,,,,28.9,,,,,0.07,,,,,,,,,,,0.35,,,,,0.32,,,11.02,101.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.64,6.2,0.015,,,,0.4,,,,,0.04,,,,0.01,,,,,2.31,,,28.7,,,13.4,,2.0,,11.23,,,0.01,,,,0.05,,,,1.74,,2.0,2.9,,,0.07,,,,0.26,,,,2.64,
2017-05-10 13:41:00,2017-AT0506-0016,NB01AR0151,,,,,,,,,10.3,,,,,11.5,,,,,0.03,,,,0.21,,,,1.4,,,,0.01,,,,,,,,,,,,0.02,,,,3.97,,,,3.32,,1.4,,,0.06,,,,0.01,,10.0,,,,,,,,30.2,,,,0.23,,0.02,,,,,,0.02,,,,,0.03,,,,,0.58,,,,4.1,,,,,0.05,,,,,,,,,,,0.11,,,,,0.15,,,12.04,102.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.94,6.47,0.005,,,,0.4,,,,,0.05,,,,0.01,,,,,1.36,,,32.9,,,20.7,,1.6,,7.97,,,0.01,,,,0.05,,,,0.23,,0.5,0.0,,,0.02,,,,0.04,,,,0.18,
2017-05-10 15:40:00,2017-AT0506-0018,NB01AJ0008,,,,,,,,,,,102.0,,,68.2,,,,,0.05,,,,0.28,,,,10.4,,,,0.01,,,,,,,,,,,,0.02,,,,39.6,,,,4.08,,6.8,,,0.2,,,,0.07,,20.0,,,,,,,,235.6,,,,0.49,,0.64,,,,,,0.12,,,,,0.09,,,,,2.95,,,,20.5,,,,,0.07,,,,,,,,,,,0.29,,,,,0.9,,,11.87,102.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.93,7.36,0.014,,,,0.9,,,,,0.04,,,,0.01,,,,,3.37,,,235.0,,,249.0,,7.1,,9.02,,,0.01,,,,0.05,,,,1.18,,2.3,0.0,,,0.1,,,,0.19,,,,0.51,
2017-05-11 09:10:00,2017-AT0506-0017,NB01AJ0126,,,,,,,,,,,59.9,,,67.9,,,,,0.04,,,,0.29,,,,5.6,,,,0.01,,,,,,,,,,,,0.02,,,,22.1,,,,5.69,,7.3,,,0.19,,,,0.06,,35.0,,,,,,,,141.5,,,,0.45,,0.28,,,,,,0.1,,,,,0.09,,,,,1.99,,,,16.1,,,,,0.06,,,,,,,,,,,0.3,,,,,0.54,,,11.48,99.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.72,7.86,0.013,,,,0.6,,,,,0.05,,,,0.01,,,,,4.32,,,147.0,,,118.0,,5.3,,8.92,,,0.01,,,,0.05,,,,1.05,,1.2,5.6,,,0.07,,,,0.15,,,,0.6,
2017-06-06 10:40:00,2017-AT0506-0021,NB01AR0021,,,,,,,,,,,17.1,,,121.0,,,,,0.04,,,,0.46,,,,7.0,,,,0.01,,,,,,,10.2,,,,,0.04,,,,3.72,,,,8.0,,4.7,,,0.18,,,,0.05,,64.0,,,,,,,,48.4,,,,0.47,,0.03,,,,,,0.2,,,,,0.16,,,,,0.67,,,,55.6,,,,,0.11,,,,,,,,,,,0.29,,,,,0.36,,,9.63,98.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.05,6.53,0.028,,,,0.7,,,,,0.05,,,,0.01,,,,,5.55,,,53.1,,,18.5,,4.0,,16.69,,,0.01,,,,0.05,,,,1.13,,1.6,0.5,,,0.08,,,,0.28,,,,3.78,
2017-06-06 12:45:00,2017-AT0506-0022,NB01AR0151,,,,,,,,,,,17.3,,,12.3,,,,,0.03,,,,0.21,,,,1.5,,,,0.01,,,,,,,10.2,,,,,0.02,,,,4.12,,,,3.44,,1.5,,,0.06,,,,0.01,,12.0,,,,,,,,31.0,,,,0.24,,0.02,,,,,,0.02,,,,,0.03,,,,,0.59,,,,3.9,,,,,0.05,,,,,,,,,,,0.12,,,,,0.17,,,10.54,103.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.12,6.93,0.006,,,,0.4,,,,,0.06,,,,0.01,,,,,1.39,,,32.8,,,21.4,,1.4,,14.65,,,0.01,,,,0.05,,,,0.14,,0.4,4.0,,,0.02,,,,0.04,,,,0.18,
2017-06-06 15:00:00,2017-AT0506-0025,NB01AJ0126,,,,,,,,,,8.75,79.0,,,24.7,,,,,0.04,,,,0.36,,,,6.5,,,,0.01,,,,,,,10.2,,,,,0.02,,,,30.3,,,,4.81,,9.3,,,0.11,,,,0.03,,19.0,,,,,,,,195.1,,,,0.37,,0.28,,,,,,0.05,,,,,0.03,,,,,2.72,,,,9.4,,,,,0.09,,,,,,,,,,,0.22,,,,,0.53,,,10.24,109.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.39,8.2,0.007,,,,0.7,,,,,0.03,,,,0.01,,,,,5.6,,,193.0,,,166.0,,5.9,,18.72,,,0.01,,,,0.05,,,,0.32,,0.7,0.0,,,0.1,,,,0.14,,,,0.26,
2017-06-07 09:30:00,2017-AT0506-0026,NB01AJ0008,,,,,,,,,,,135.0,,,24.1,,,,,0.05,,,,0.37,,,,13.3,,,,0.01,,,,,,,10.2,,,,,0.02,,,,53.1,,,,3.42,,9.1,,,0.13,,,,0.05,,12.0,,,,,,,,296.2,,,,0.44,,0.54,,,,,,0.06,,,,,0.04,,,,,4.15,,,,18.9,,,,,0.08,,,,,,,,,,,0.21,,,,,0.77,,,10.68,100.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.22,7.88,0.011,,,,1.0,,,,,0.04,,,,0.01,,,,,4.48,,,304.0,,,350.0,,7.7,,12.91,,,0.01,,,,0.05,,,,0.45,,1.1,0.0,,,0.17,,,,0.13,,,,0.26,
2017-07-10 10:30:00,2017-AT0506-0027,NB01AR0021,,,,,,,,,,,22.4,,,119.0,,,,,0.05,,,,0.72,,,,11.3,,,,0.01,,,,,,,10.2,,,,,0.09,,,,4.88,,,,9.41,,7.9,,,0.17,,,,0.05,,58.0,,,,,,,,87.2,,,,0.47,,0.08,,,,,,0.21,,,,,0.18,,,,,0.78,,,,89.2,,,,,0.2,,,,,,,,,,,0.29,,,,,0.52,,,8.28,99.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.35,8.18,0.044,,,,1.6,,,,,0.07,,,,0.01,,,,,11.5,,,88.8,,,24.1,,10.0,,24.56,,,0.01,,,,0.05,,,,0.99,,1.7,0.4,,,0.08,,,,0.35,,,,4.89,
2017-07-10 12:45:00,2017-AT0506-0028,NB01AR0151,,,,,,,,,,,17.5,,,15.0,,,,,0.03,,,,0.25,,,,1.7,,,,0.01,,,,,,,10.2,,,,,0.02,,,,4.24,,,,3.82,,1.5,,,0.07,,,,0.01,,8.0,,,,,,,,31.3,,,,0.29,,0.02,,,,,,0.02,,,,,0.03,,,,,0.61,,,,6.9,,,,,0.06,,,,,,,,,,,0.17,,,,,0.24,,,8.66,100.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.25,8.3,0.004,,,,0.4,,,,,0.06,,,,0.01,,,,,1.41,,,33.1,,,21.9,,1.6,,22.64,,,0.01,,,,0.05,,,,0.34,,0.5,0.0,,,0.02,,,,0.05,,,,0.83,
2017-07-10 14:30:00,2017-AT0506-0029,NB01AJ0126,,,,,,,,,,,75.2,,,40.5,,,,,0.05,,,,0.65,,,,6.4,,,,0.01,,,,,,,10.2,,,,,0.02,,,,27.4,,,,6.56,,7.7,,,0.14,,,,0.05,,31.0,,,,,,,,170.6,,,,0.53,,0.11,,,,,,0.09,,,,,0.06,,,,,2.55,,,,12.8,,,,,0.13,,,,,,,,,,,0.32,,,,,0.47,,,9.42,107.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.26,8.89,0.012,,,,0.6,,,,,0.06,,,,0.01,,,,,4.9,,,175.0,,,152.0,,3.9,,21.64,,,0.01,,,,0.05,,,,0.72,,1.5,0.0,,,0.09,,,,0.18,,,,0.36,
2017-07-11 09:45:00,2017-AT0506-0032,NB01AJ0008,,,,,,,,,,,143.0,,,44.7,,,,,0.05,,,,0.61,,,,15.8,,,,0.01,,,,,,,10.2,,,,,0.02,,,,54.9,,,,4.04,,10.4,,,0.16,,,,0.07,,20.0,,,,,,,,315.8,,,,0.53,,0.37,,,,,,0.11,,,,,0.09,,,,,4.43,,,,38.1,,,,,0.13,,,,,,,,,,,0.33,,,,,0.74,,,9.1,98.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.27,8.64,0.015,,,,1.0,,,,,0.04,,,,0.01,,,,,5.35,,,313.0,,,366.0,,6.8,,18.93,,,0.01,,,,0.05,,,,0.81,,3.1,3.1,,,0.18,,,,0.22,,,,0.36,
2017-08-15 11:20:00,2017-AT0506-0033,NB01AR0021,,,,,,,,,17.7,,16.7,,,81.8,,,,,0.04,,,,0.66,,,,11.5,,,,0.01,,,,,,,10.2,,,,,0.07,,,,4.91,,,,7.65,,8.6,,,0.13,,,,0.04,,46.0,,,,,,,,82.0,,,,0.45,,0.1,,,,,,0.15,,,,,0.15,,,,,0.75,,,,53.8,,,,,0.15,,,,,,,,,,,0.24,,,,,0.5,,,7.4,85.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.31,6.8,0.041,,,,1.3,,,,,0.06,,,,0.01,,,,,11.4,,,87.3,,,24.8,,8.6,,24.19,,,0.01,,,,0.05,,,,0.57,,1.1,1.8,,,0.07,,,,0.31,,,,4.69,
2017-08-15 13:25:00,2017-AT0506-0036,NB01AR0151,,,,,,,,,11.3,,11.0,,,9.2,,,,,0.03,,,,0.28,,,,1.2,,,,0.01,,,,,,,10.2,,,,,0.02,,,,4.17,,,,3.63,,1.6,,,0.06,,,,0.01,,9.0,,,,,,,,30.0,,,,0.26,,0.02,,,,,,0.02,,,,,0.03,,,,,0.6,,,,5.3,,,,,0.05,,,,,,,,,,,0.13,,,,,0.19,,,8.62,99.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.39,6.76,0.007,,,,0.4,,,,,0.05,,,,0.01,,,,,1.43,,,31.3,,,22.1,,1.5,,22.32,,,0.01,,,,0.05,,,,0.16,,0.4,0.0,,,0.02,,,,0.06,,,,0.15,
2017-08-15 15:15:00,2017-AT0506-0037,NB01AJ0126,,,,,,,,,104.0,,105.0,,,16.3,,,,,0.05,,,,0.59,,,,9.1,,,,0.01,,,,,,,10.2,,,,,0.02,,,,39.8,,,,3.66,,18.1,,,0.11,,,,0.05,,12.0,,,,,,,,257.1,,,,0.46,,0.32,,,,,,0.03,,,,,0.04,,,,,4.06,,,,10.7,,,,,0.17,,,,,,,,,,,0.3,,,,,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.72,8.65,0.007,,,,1.1,,,,,0.06,,,,0.01,,,,,10.0,,,274.0,,,243.0,,6.8,,24.89,,,0.01,,,,0.05,,,,0.2,,0.6,0.0,,,0.18,,,,0.14,,,,0.45,
2017-08-16 09:45:00,2017-AT0506-0038,NB01AJ0008,,,,,,,,,135.0,,136.0,,,35.2,,,,,0.06,,,,0.77,,,,15.7,,,,0.01,,,,,,,10.2,,,,,0.02,,,,50.1,,,,3.52,,12.3,,,0.15,,,,0.08,,21.0,,,,,,,,286.2,,,,0.6,,0.14,,,,,,0.11,,,,,0.08,,,,,4.99,,,,49.9,,,,,0.1,,,,,,,,,,,0.35,,,,,0.55,,,7.82,87.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.16,6.34,0.016,,,,1.4,,,,,0.06,,,,0.01,,,,,6.13,,,311.0,,,395.0,,7.7,,21.03,,,0.01,,,,0.05,,,,0.59,,2.2,3.2,,,0.21,,,,0.23,,,,0.36,
2017-09-12 11:15:00,2017-AT0506-0040,NB01AR0021,,,,,,,,,20.4,,21.6,,,87.0,,,,,0.04,,,,0.56,,,,13.7,,,,0.01,,,,,,,10.2,,,,,0.08,,,,5.27,,,,8.8,,10.2,,,0.12,,,,0.04,,49.0,,,,,,,,95.1,,,,0.46,,0.18,,,,,,0.11,,,,,0.14,,,,,0.77,,,,48.6,,,,,0.17,,,,,,,,,,,0.29,,,,,0.46,,,8.68,95.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.49,7.75,0.049,,,,1.7,,,,,0.05,,,,0.01,,,,,13.4,,,102.0,,,26.2,,11.3,,19.42,,,0.01,,,,0.05,,,,0.5,,1.2,0.0,,,0.07,,,,0.34,,,,5.47,
2017-09-12 13:15:00,2017-AT0506-0041,NB01AR0151,,,,,,,,,11.6,,11.2,,,8.8,,,,,0.03,,,,0.26,,,,1.5,,,,0.01,,,,,,,10.2,,,,,0.02,,,,4.18,,,,3.22,,1.5,,,0.05,,,,0.01,,9.0,,,,,,,,30.8,,,,0.25,,0.02,,,,,,0.02,,,,,0.03,,,,,0.6,,,,3.5,,,,,0.05,,,,,,,,,,,0.12,,,,,0.17,,,9.07,98.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.42,7.89,0.004,,,,0.4,,,,,0.06,,,,0.01,,,,,1.41,,,32.7,,,22.2,,2.2,,19.03,,,0.01,,,,0.05,,,,0.08,,0.3,0.0,,,0.02,,,,0.06,,,,0.14,
2017-09-13 13:15:00,2017-AT0506-0042,NB01AJ0008,,,,,,,,,136.0,,136.0,,,18.6,,,,,0.07,,,,0.54,,,,14.7,,,,0.01,,,,,,,10.2,,,,,0.02,,,,53.4,,,,5.39,,11.4,,,0.1,,,,0.05,,20.0,,,,,,,,291.7,,,,0.53,,0.57,,,,,,0.08,,,,,0.05,,,,,4.54,,,,19.8,,,,,0.08,,,,,,,,,,,0.32,,,,,0.45,,,10.69,111.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.32,7.97,0.01,,,,1.2,,,,,0.03,,,,0.01,,,,,5.66,,,315.0,,,361.0,,16.8,,16.91,,,0.01,,,,0.05,,,,0.32,,1.4,0.0,,,0.17,,,,0.19,,,,0.24,
2017-09-14 10:30:00,2017-AT0506-0044,NB01AJ0126,,,,,,,,,88.4,,89.4,,,13.4,,,,,0.05,,,,0.44,,,,7.8,,,,0.01,,,,,,,10.2,,,,,0.02,,,,33.3,,,,5.08,,13.3,,,0.09,,,,0.04,,19.0,,,,,,,,209.5,,,,0.45,,0.5,,,,,,0.04,,,,,0.03,,,,,3.24,,,,14.5,,,,,0.14,,,,,,,,,,,0.31,,,,,0.57,,,10.9,117.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.25,8.07,0.006,,,,0.8,,,,,0.04,,,,0.01,,,,,7.53,,,230.0,,,190.0,,11.0,,18.59,,,0.01,,,,0.05,,,,0.27,,0.7,0.0,,,0.11,,,,0.14,,,,0.44,
2017-10-18 10:45:00,2017-AT0506-0045,NB01AR0021,,,,,,,,,21.4,,22.6,,,98.9,,,,,0.05,,,,0.52,,,,13.0,,,,0.01,,,,,,,10.2,,,,,0.06,,,,5.26,,,,7.68,,8.8,,,0.15,,,,0.04,,50.0,,,,,,,,104.9,,,,0.42,,0.14,,,,,,0.14,,,,,0.17,,,,,0.72,,,,77.8,,,,,0.16,,,,,,,,,,,0.26,,,,,0.47,,,10.0,95.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.46,6.45,0.043,,,,2.0,,,,,0.05,,,,0.01,,,,,14.0,,,109.0,,,24.0,,14.0,,13.26,,,0.01,,,,0.05,,,,0.78,,1.5,0.3,,,0.05,,,,0.37,,,,5.5,
