DATE_TIME_HEURE,SAMPLE_ID_ÉCHANTILLON,SITE_NO,ALKALINITY GRAN CACO3,ALKALINITY TOTAL CACO3,ALUMINUM DISSOLVED,ALUMINUM EXTRACTABLE,ALUMINUM TOTAL,ALUMINUM TOTAL RECOVERABLE,AMMONIA DISSOLVED,AMMONIA TOTAL,AMMONIA UNFILTERED,ANTIMONY DISSOLVED,ANTIMONY EXTRACTABLE,ANTIMONY TOTAL,ANTIMONY TOTAL RECOVERABLE,ARSENIC DISSOLVED,ARSENIC EXTRACTABLE,ARSENIC TOTAL,ARSENIC TOTAL RECOVERABLE,BARIUM DISSOLVED,BARIUM EXTRACTABLE,BARIUM TOTAL,BARIUM TOTAL RECOVERABLE,BERYLLIUM DISSOLVED,BERYLLIUM EXTRACTABLE,BERYLLIUM TOTAL,BERYLLIUM TOTAL RECOVERABLE,BISMUTH DISSOLVED,BISMUTH TOTAL,BISMUTH TOTAL RECOVERABLE,BORON DISSOLVED,BORON EXTRACTABLE,BORON TOTAL,BORON TOTAL RECOVERABLE,BROMINE DISSOLVED,CADMIUM DISSOLVED,CADMIUM EXTRACTABLE,CADMIUM TOTAL,CADMIUM TOTAL RECOVERABLE,CALCIUM DISSOLVED,CALCIUM EXTRACTABLE,CALCIUM EXTRACTABLE/UNFILTERED,CALCIUM TOTAL,CALCIUM TOTAL RECOVERABLE,CARBON DISSOLVED INORGANIC,CARBON DISSOLVED ORGANIC,CARBON TOTAL INORGANIC,CARBON TOTAL ORGANIC,"CARBON, TOTAL ORGANIC (NON PURGEABLE)",CERIUM TOTAL,CESIUM TOTAL,CHLORIDE DISSOLVED,CHLORIDE TOTAL,CHLOROPHYLL A EXTRACTABLE,CHROMIUM DISSOLVED,CHROMIUM EXTRACTABLE,CHROMIUM TOTAL,CHROMIUM TOTAL RECOVERABLE,COBALT DISSOLVED,COBALT EXTRACTABLE,COBALT TOTAL,COBALT TOTAL RECOVERABLE,COLIFORMS TOTAL,COLOUR APPARENT,COLOUR TRUE,COMPLEXED ALUMINUM,COMPLEXED COPPER,COMPLEXED IRON,COMPLEXED LEAD,COMPLEXED MANGANESE,COMPLEXED ZINC,CONDUCTANCE (FIELD),CONDUCTIVITY,COPPER DISSOLVED,COPPER EXTRACTABLE,COPPER TOTAL,COPPER TOTAL RECOVERABLE,DISSOLVED NITROGEN NITRATE,EUROPIUM TOTAL,FECAL COLIFORMS,FLUORIDE DISSOLVED,GADOLINIUM TOTAL RECOVERABLE,GALLIUM DISSOLVED,GALLIUM TOTAL,GALLIUM TOTAL RECOVERABLE,GERMANIUM TOTAL,HAFNIUM TOTAL,HARDNESS TOTAL (CALCD.) CACO3,HOLMIUM TOTAL,INDIUM TOTAL,IRIDIUM TOTAL,IRON DISSOLVED,IRON EXTRACTABLE,IRON TOTAL,IRON TOTAL RECOVERABLE,LANTHANUM DISSOLVED,LANTHANUM TOTAL,LANTHANUM TOTAL RECOVERABLE,LEAD DISSOLVED,LEAD EXTRACTABLE,LEAD TOTAL,LEAD TOTAL RECOVERABLE,LITHIUM DISSOLVED,LITHIUM TOTAL,LITHIUM TOTAL RECOVERABLE,LUTETIUM TOTAL,MAGNESIUM DISSOLVED,MAGNESIUM EXTRACTABLE,MAGNESIUM EXTRACTABLE/UNFILTERED,MAGNESIUM TOTAL,MAGNESIUM TOTAL RECOVERABLE,MANGANESE DISSOLVED,MANGANESE EXTRACTABLE,MANGANESE TOTAL,MANGANESE TOTAL RECOVERABLE,MERCURY SUSPENDED,MERCURY TOTAL,METHYL MERCURY,MOLYBDENUM DISSOLVED,MOLYBDENUM EXTRACTABLE,MOLYBDENUM TOTAL,MOLYBDENUM TOTAL RECOVERABLE,NEODYMIUM TOTAL,NICKEL DISSOLVED,NICKEL EXTRACTABLE,NICKEL TOTAL,NICKEL TOTAL RECOVERABLE,NIOBIUM TOTAL,NITRITE AND NITRATE UNFILTERED,NITRITE/NITRATE,NITROGEN NITRATE,NITROGEN NITRITE,NITROGEN TOTAL,NITROGEN TOTAL DISSOLVED,ORTHOPHOSPHATE DISSOLVED/UNFILTERED,ORTHOPHOSPHORUS DISSOLVED,OXYGEN DISSOLVED,OXYGEN DISSOLVED % SATURATION,OXYGEN DISSOLVED % SATURATION (CALCD.),PH,PH (FIELD),PHOSPHORUS TOTAL,PHOSPHORUS TOTAL DISSOLVED,PLATINUM TOTAL,POTASSIUM DISSOLVED,POTASSIUM DISSOLVED/FILTERED,POTASSIUM EXTRACTABLE,POTASSIUM EXTRACTABLE/UNFILTERED,POTASSIUM TOTAL,POTASSIUM TOTAL RECOVERABLE,POTASSIUM UNFILTERED,PRASEODYMIUM TOTAL,RUBIDIUM DISSOLVED,RUBIDIUM TOTAL,RUBIDIUM TOTAL RECOVERABLE,RUTHENIUM TOTAL,SAMARIUM TOTAL,SCANDIUM TOTAL,SELENIUM DISSOLVED,SELENIUM EXTRACTABLE,SELENIUM TOTAL,SELENIUM TOTAL RECOVERABLE,SILVER DISSOLVED,SILVER EXTRACTABLE,SILVER TOTAL,SILVER TOTAL RECOVERABLE,SIO2,SODIUM DISSOLVED,SODIUM DISSOLVED/FILTERED,SODIUM EXTRACTABLE,SODIUM EXTRACTABLE/UNFILTERED,SODIUM TOTAL,SODIUM TOTAL RECOVERABLE,SODIUM UNFILTERED,SOLIDS SUSPENDED,SPECIFIC CONDUCTANCE,STRONTIUM DISSOLVED,STRONTIUM EXTRACTABLE,STRONTIUM TOTAL,STRONTIUM TOTAL RECOVERABLE,SULPHATE DISSOLVED,SULPHATE TOTAL,TELLURIUM TOTAL,TEMPERATURE (AIR),TEMPERATURE (WATER),TEMPERATURE WATER (FIELD),TERBIUM TOTAL,THALLIUM DISSOLVED,THALLIUM EXTRACTABLE,THALLIUM TOTAL,THALLIUM TOTAL RECOVERABLE,TIN DISSOLVED,TIN EXTRACTABLE,TIN TOTAL,TIN TOTAL RECOVERABLE,TITANIUM DISSOLVED,TITANIUM EXTRACTABLE,TITANIUM TOTAL,TITANIUM TOTAL RECOVERABLE,TOTAL NITRATE,TOTAL SUSPENDED SOLIDS (NON-FILTERABLE RESIDUE),TUNGSTEN TOTAL,TURBIDITY,TURBIDITY (FIELD),URANIUM DISSOLVED,URANIUM EXTRACTABLE,URANIUM TOTAL,URANIUM TOTAL RECOVERABLE,VANADIUM DISSOLVED,VANADIUM EXTRACTABLE,VANADIUM TOTAL,VANADIUM TOTAL RECOVERABLE,WATER DEPTH,YTTERBIUM TOTAL,YTTRIUM TOTAL,ZINC DISSOLVED,ZINC EXTRACTABLE,ZINC TOTAL,ZINC TOTAL RECOVERABLE,ZIRCONIUM TOTAL
2023-02-13 09:30:00,2023-AT0513-0013,NS01EO0001,1.7,1.41,,,,89.7,,,,,,,0.03,,,,0.141,,,,7.03,,,,0.016,,,0.002,,,,4.7,0.02,,,,0.007,,,,,1.1,,,,4.2,,,,5.0,,,,,,0.093,,,,0.05,,39.0,,,,,,,,,,,,,0.3,0.09,,,0.03,,,,0.02,,,,,,,,,,138.0,,,0.077,,,,0.08,,,0.4,,,,,,0.487,,,,32.1,,,,,,,0.02,,,,,0.238,,,,,0.02,0.24,,,,,,,6.21,,0.006,,,,,,,,0.23,,,,,0.434,,,,,,,0.041,,,,0.005,,,,,,,3.5,,,28.8,,,,7.77,1.9,,,,,,,,,,0.006,,,,0.02,,,,0.8,,,,0.9,,,,,0.01,,,,0.107,,,,,,,1.42,
2023-02-13 10:15:00,2023-AT0513-0014,NS01DR0001,15.8,15.6,,,,64.9,,,,,,,0.03,,,,0.183,,,,19.0,,,,0.012,,,0.002,,,,6.5,0.02,,,,0.005,,,,,13.0,,,,3.82,,,,69.1,,,,,,0.132,,,,0.05,,20.0,,,,,,,,,,,,,0.65,0.2,,,0.04,,,,0.02,,,,,,,,,,103.0,,,0.07,,,,0.05,,,0.9,,,,,,1.68,,,,32.9,,,,,,,0.1,,,,,0.252,,,,,0.02,0.36,,,,,,,7.33,,0.009,,,,,,,,0.66,,,,,0.466,,,,,,,0.061,,,,0.005,,,,,,,52.0,,,320.0,,,,120.0,18.6,,,,,,,,,,0.006,,,,0.02,,,,0.73,,,,1.4,,,,,0.033,,,,0.099,,,,,,,1.76,
2023-02-13 12:40:00,2023-AT0513-0015,NS01FC0004,4.91,4.61,,,,96.2,,,,,,,0.03,,,,0.384,,,,9.19,,,,0.015,,,0.002,,,,4.1,0.02,,,,0.024,,,,,2.2,,,,3.9,,,,9.1,,,,,,0.108,,,,0.02,,43.0,,,,,,,,,,,,,0.28,0.07,,,0.05,,,,0.03,,,,,,,,,,125.0,,,0.324,,,,0.23,,,0.3,,,,,,0.924,,,,2.1,,,,,,,0.08,,,,,0.163,,,,,0.02,0.18,,,,,,,6.9,,0.005,,,,,,,,0.34,,,,,0.669,,,,,,,0.051,,,,0.005,,,,,,,6.0,,,49.4,,,,13.2,2.3,,,,,,,,,,0.006,,,,0.02,,,,0.88,,,,0.4,,,,,0.209,,,,0.176,,,,,,,7.69,
2023-02-13 13:45:00,2023-AT0513-0016,NS01FB0001,13.8,13.7,,,,35.1,,,,,,,0.13,,,,0.16,,,,25.3,,,,0.017,,,0.002,,,,4.3,0.04,,,,0.005,,,,,14.0,,,,1.18,,,,27.2,,,,,,0.112,,,,0.02,,7.0,,,,,,,,,,,,,0.47,0.09,,,0.07,,,,0.02,,,,,,,,,,31.8,,,0.139,,,,0.03,,,0.5,,,,,,1.53,,,,2.6,,,,,,,0.32,,,,,0.091,,,,,0.02,0.21,,,,,,,7.42,,0.004,,,,,,,,0.5,,,,,0.62,,,,,,,0.058,,,,0.005,,,,,,,17.0,,,183.0,,,,103.0,24.8,,,,,,,,,,0.006,,,,0.02,,,,0.5,,,,0.3,,,,,0.217,,,,0.168,,,,,,,0.85,
2023-02-16 10:00:00,2023-AT0513-0017,NS01EJ0157,21.4,23.2,,,,337.0,,,,,,,0.17,,,,0.578,,,,60.7,,,,0.015,,,0.008,,,,6.7,0.08,,,,0.053,,,,,35.0,,,,4.67,,,,514.0,,,,,,0.604,,,,0.62,,91.0,,,,,,,,,,,,,1.98,0.41,,,0.03,,,,0.12,,,,,,,,,,624.0,,,0.538,,,,0.61,,,1.7,,,,,,3.49,,,,192.0,,,,,,,0.2,,,,,1.5,,,,,0.02,0.8,,,,,,,7.43,,0.024,,,,,,,,3.2,,,,,3.0,,,,,,,0.074,,,,0.005,,,,,,,310.0,,,1820.0,,,,127.0,32.2,,,,,,,,,,0.006,,,,0.04,,,,8.12,,,,10.2,,,,,0.084,,,,0.545,,,,,,,17.4,
2023-02-16 10:20:00,2023-AT0513-0018,NS01EJ0001,9.69,9.43,,,,281.0,,,,,,,0.1,,,,0.585,,,,28.2,,,,0.021,,,0.005,,,,6.1,0.04,,,,0.028,,,,,13.0,,,,6.55,,,,185.0,,,,,,0.416,,,,0.46,,92.0,,,,,,,,,,,,,1.38,0.2,,,0.03,,,,0.08,,,,,,,,,,455.0,,,0.484,,,,0.45,,,1.2,,,,,,1.57,,,,102.0,,,,,,,0.13,,,,,1.25,,,,,0.02,0.47,,,,,,,7.08,,0.015,,,,,,,,1.6,,,,,1.75,,,,,,,0.065,,,,0.005,,,,,,,120.0,,,683.0,,,,51.4,14.2,,,,,,,,,,0.006,,,,0.03,,,,4.84,,,,6.1,,,,,0.042,,,,0.436,,,,,,,14.1,
2023-02-21 11:26:00,2023-AT0087-0013,NS01EE0014,-0.72,1.0,,,,157.0,,,,,,,0.03,,,,0.198,,,,2.79,,,,0.029,,,0.002,,,,2.8,0.02,,,,0.011,,,,,0.64,,,,8.84,,,,4.4,,,,,,0.136,,,,0.1,,107.0,,,,,,,,,,,,,0.13,0.03,,,0.03,,,,0.02,,,,,,,,,,125.0,,,0.074,,,,0.24,,,0.8,,,,,,0.401,,,,15.8,,,,,,,0.02,,,,,0.128,,,,,0.02,0.2,,,,,,,4.71,,0.005,,,,,,,,0.19,,,,,0.608,,,,,,,0.055,,,,0.005,,,,,,,3.1,,,29.5,,,,5.33,1.7,,,,,,,,,,0.006,,,,0.02,,,,1.32,,,,0.5,,,,,0.017,,,,0.243,,,,,,,1.36,
2023-02-21 13:19:00,2023-AT0087-0015,NS01ED0110,0.18,1.0,,,,96.2,,,,,,,0.03,,,,0.111,,,,1.84,,,,0.012,,,0.002,,,,3.0,0.02,,,,0.01,,,,,0.51,,,,4.97,,,,4.3,,,,,,0.12,,,,0.22,,43.0,,,,,,,,,,,,,0.21,0.03,,,0.03,,,,0.02,,,,,,,,,,104.0,,,0.142,,,,0.1,,,0.8,,,,,,0.378,,,,58.6,,,,,,,0.01,,,,,0.37,,,,,0.02,0.16,,,,,,,5.34,,0.005,,,,,,,,0.1,,,,,0.272,,,,,,,0.041,,,,0.005,,,,,,,3.0,,,23.0,,,,4.25,1.6,,,,,,,,,,0.006,,,,0.02,,,,0.45,,,,0.3,,,,,0.007,,,,0.101,,,,,,,1.8,
2023-02-21 13:30:00,2023-AT0087-0016,NS01ED0111,0.11,1.0,,,,79.7,,,,,,,0.03,,,,0.094,,,,1.73,,,,0.014,,,0.002,,,,2.3,0.02,,,,0.009,,,,,0.48,,,,4.2,,,,4.1,,,,,,0.106,,,,0.12,,30.0,,,,,,,,,,,,,0.16,0.03,,,0.03,,,,0.02,,,,,,,,,,94.5,,,0.097,,,,0.04,,,0.6,,,,,,0.36,,,,54.6,,,,,,,0.01,,,,,0.268,,,,,0.02,0.12,,,,,,,5.36,,0.003,,,,,,,,0.08,,,,,0.222,,,,,,,0.035,,,,0.005,,,,,,,2.8,,,21.6,,,,4.01,1.5,,,,,,,,,,0.006,,,,0.02,,,,0.31,,,,0.3,,,,,0.006,,,,0.071,,,,,,,1.41,
2023-02-21 13:56:00,2023-AT0087-0014,NS01ED0005,-0.37,1.0,,,,190.0,,,,,,,0.03,,,,0.265,,,,3.41,,,,0.04,,,0.003,,,,3.5,0.02,,,,0.016,,,,,0.64,,,,10.4,,,,5.1,,,,,,0.18,,,,0.1,,133.0,,,,,,,,,,,,,0.18,0.03,,,0.03,,,,0.03,,,,,,,,,,163.0,,,0.1,,,,0.38,,,0.9,,,,,,0.389,,,,16.3,,,,,,,0.02,,,,,0.16,,,,,0.02,0.24,,,,,,,4.86,,0.006,,,,,,,,0.22,,,,,0.743,,,,,,,0.055,,,,0.005,,,,,,,3.7,,,29.7,,,,4.84,1.3,,,,,,,,,,0.006,,,,0.02,,,,1.89,,,,0.7,,,,,0.039,,,,0.336,,,,,,,5.29,
2023-03-04 13:31:00,2023-AT0087-0019,NS01ED0110,0.91,1.0,,,,101.0,,,,,,,0.03,,,,0.149,,,,2.25,,,,0.013,,,0.002,,,,2.7,0.02,,,,0.008,,,,,0.66,,,,4.95,,,,4.2,,,,,,0.132,,,,0.18,,43.0,,,,,,,,,,,,,0.2,0.03,,,0.03,,,,0.02,,,,,,,,,,167.0,,,0.159,,,,0.17,,,1.0,,,,,,0.445,,,,41.8,,,,,,,0.01,,,,,0.453,,,,,0.02,0.19,,,,,,,5.76,,0.012,,,,,,,,0.11,,,,,0.295,,,,,,,0.053,,,,0.005,,,,,,,3.2,,,23.8,,,,5.06,2.0,,,,,,,,,,0.006,,,,0.02,,,,0.57,,,,0.4,,,,,0.008,,,,0.117,,,,,,,1.98,
2023-03-04 13:48:00,2023-AT0087-0020,NS01ED0111,0.57,1.0,,,,92.1,,,,,,,0.03,,,,0.141,,,,2.14,,,,0.013,,,0.002,,,,2.7,0.02,,,,0.011,,,,,0.56,,,,4.66,,,,4.1,,,,,,0.121,,,,0.13,,32.0,,,,,,,,,,,,,0.18,0.06,,,0.03,,,,0.02,,,,,,,,,,188.0,,,0.129,,,,0.08,,,0.7,,,,,,0.415,,,,57.8,,,,,,,0.01,,,,,0.325,,,,,0.02,0.23,,,,,,,5.57,,0.005,,,,,,,,0.08,,,,,0.251,,,,,,,0.039,,,,0.005,,,,,,,3.1,,,22.9,,,,4.8,1.7,,,,,,,,,,0.006,,,,0.02,,,,0.38,,,,0.5,,,,,0.007,,,,0.087,,,,,,,1.68,
2023-03-04 14:23:00,2023-AT0087-0018,NS01ED0005,-0.44,1.0,,,,192.0,,,,,,,0.03,,,,0.259,,,,3.44,,,,0.043,,,0.003,,,,3.8,0.02,,,,0.016,,,,,0.62,,,,10.6,,,,4.8,,,,,,0.19,,,,0.1,,137.0,,,,,,,,,,,,,0.23,0.03,,,0.03,,,,0.03,,,,,,,,,,169.0,,,0.1,,,,0.38,,,0.9,,,,,,0.382,,,,15.0,,,,,,,0.02,,,,,0.151,,,,,0.02,0.24,,,,,,,4.83,,0.007,,,,,,,,0.23,,,,,0.789,,,,,,,0.052,,,,0.005,,,,,,,3.5,,,29.4,,,,4.51,1.3,,,,,,,,,,0.006,,,,0.02,,,,1.86,,,,0.4,,,,,0.04,,,,0.348,,,,,,,1.86,
2023-03-04 15:12:00,2023-AT0087-0017,NS01EE0014,-0.7,1.0,,,,161.0,,,,,,,0.03,,,,0.242,,,,2.97,,,,0.03,,,0.002,,,,3.8,0.02,,,,0.011,,,,,0.64,,,,9.55,,,,4.2,,,,,,0.158,,,,0.1,,121.0,,,,,,,,,,,,,0.15,0.03,,,0.03,,,,0.03,,,,,,,,,,158.0,,,0.078,,,,0.27,,,0.8,,,,,,0.408,,,,15.5,,,,,,,0.03,,,,,0.138,,,,,0.02,0.21,,,,,,,4.74,,0.006,,,,,,,,0.19,,,,,0.652,,,,,,,0.043,,,,0.005,,,,,,,3.0,,,29.0,,,,5.39,1.8,,,,,,,,,,0.006,,,,0.02,,,,1.32,,,,0.3,,,,,0.02,,,,0.266,,,,,,,1.48,
2023-03-13 11:30:00,2023-AT0513-0019,NS01DD0016,58.0,59.6,,,,421.0,,,,,,,0.05,,,,1.06,,,,42.3,,,,0.032,,,0.007,,,,14.6,0.05,,,,0.018,,,,,35.0,,,,10.4,,,,37.7,,,,,,0.752,,,,0.4,,93.0,,,,,,,,,,,,,2.29,2.03,,,0.04,,,,0.15,,,,,,,,,,1060.0,,,0.278,,,,0.45,,,4.2,,,,,,3.94,,,,115.0,,,,,,,0.5,,,,,0.973,,,,,0.02,3.67,,,,,,,7.75,,0.235,,,,,,,,3.1,,,,,2.45,,,,,,,0.163,,,,0.005,,,,,,,21.0,,,326.0,,,,151.0,30.5,,,,,,,,,,0.006,,,,0.02,,,,9.44,,,,12.5,,,,,1.61,,,,1.8,,,,,,,4.43,
2023-03-13 12:45:00,2023-AT0513-0021,NS01EJ0157,28.3,29.9,,,,119.0,,,,,,,0.09,,,,0.446,,,,64.8,,,,0.007,,,0.024,,,,6.6,0.07,,,,0.043,,,,,43.0,,,,6.8,,,,397.0,,,,,,0.194,,,,0.41,,49.0,,,,,,,,,,,,,1.38,0.58,,,0.03,,,,0.04,,,,,,,,,,393.0,,,0.29,,,,0.22,,,1.5,,,,,,4.34,,,,238.0,,,,,,,0.19,,,,,1.37,,,,,0.02,0.86,,,,,,,7.65,,0.016,,,,,,,,3.6,,,,,3.0,,,,,,,0.071,,,,0.005,,,,,,,240.0,,,1460.0,,,,147.0,30.6,,,,,,,,,,0.006,,,,0.02,,,,2.84,,,,4.1,,,,,0.135,,,,0.214,,,,,,,8.26,
2023-03-13 13:05:00,2023-AT0513-0022,NS01EJ0001,9.33,8.99,,,,179.0,,,,,,,0.06,,,,0.506,,,,24.6,,,,0.014,,,0.002,,,,6.0,0.03,,,,0.024,,,,,12.0,,,,7.31,,,,104.0,,,,,,0.225,,,,0.36,,68.0,,,,,,,,,,,,,0.95,0.21,,,0.03,,,,0.04,,,,,,,,,,347.0,,,0.333,,,,0.28,,,0.9,,,,,,1.52,,,,117.0,,,,,,,0.08,,,,,1.12,,,,,0.02,0.45,,,,,,,7.13,,0.011,,,,,,,,1.3,,,,,1.46,,,,,,,0.059,,,,0.005,,,,,,,64.0,,,395.0,,,,45.5,10.0,,,,,,,,,,0.006,,,,0.02,,,,2.32,,,,2.2,,,,,0.043,,,,0.257,,,,,,,9.81,
2023-03-13 13:40:00,2023-AT0513-0020,NS01DC0001,23.2,24.9,,,,173.0,,,,,,,0.03,,,,0.641,,,,17.2,,,,0.027,,,0.003,,,,8.6,0.03,,,,0.009,,,,,12.0,,,,7.22,,,,18.9,,,,,,0.41,,,,0.2,,62.0,,,,,,,,,,,,,0.6,0.63,,,0.03,,,,0.05,,,,,,,,,,518.0,,,0.145,,,,0.22,,,1.6,,,,,,2.06,,,,56.6,,,,,,,0.08,,,,,0.433,,,,,0.02,0.9,,,,,,,7.54,,0.025,,,,,,,,1.1,,,,,1.43,,,,,,,0.075,,,,0.005,,,,,,,11.0,,,141.0,,,,51.9,9.5,,,,,,,,,,0.006,,,,0.02,,,,3.7,,,,3.3,,,,,0.377,,,,0.795,,,,,,,1.86,
2023-03-19 09:40:00,2023-AT0087-0023,NS01ED0110,0.54,1.0,,,,194.0,,,,,,,0.03,,,,0.184,,,,2.33,,,,0.014,,,0.003,,,,2.4,0.02,,,,0.009,,,,,0.5,,,,4.7,,,,3.5,,,,,,0.211,,,,0.27,,51.0,,,,,,,,,,,,,0.31,0.03,,,0.03,,,,0.06,,,,,,,,,,320.0,,,0.355,,,,0.44,,,0.8,,,,,,0.354,,,,55.2,,,,,,,0.02,,,,,0.442,,,,,0.02,0.28,,,,,,,5.49,,0.021,,,,,,,,0.11,,,,,0.359,,,,,,,0.057,,,,0.005,,,,,,,2.8,,,20.4,,,,3.99,1.5,,,,,,,,,,0.006,,,,0.02,,,,1.51,,,,1.8,,,,,0.018,,,,0.222,,,,,,,1.91,
2023-03-19 09:51:00,2023-AT0087-0024,NS01ED0111,0.47,1.0,,,,83.1,,,,,,,0.03,,,,0.118,,,,1.62,,,,0.011,,,0.002,,,,2.1,0.02,,,,0.009,,,,,0.43,,,,4.0,,,,3.4,,,,,,0.111,,,,0.09,,36.0,,,,,,,,,,,,,0.17,0.03,,,0.03,,,,0.02,,,,,,,,,,121.0,,,0.118,,,,0.05,,,0.6,,,,,,0.321,,,,37.9,,,,,,,0.01,,,,,0.25,,,,,0.02,0.13,,,,,,,5.5,,0.005,,,,,,,,0.08,,,,,0.254,,,,,,,0.038,,,,0.005,,,,,,,2.7,,,19.5,,,,3.58,1.4,,,,,,,,,,0.006,,,,0.02,,,,0.34,,,,0.3,,,,,0.006,,,,0.074,,,,,,,1.19,
2023-03-19 10:03:00,2023-AT0087-0022,NS01ED0005,-0.23,1.0,,,,191.0,,,,,,,0.03,,,,0.273,,,,3.47,,,,0.039,,,0.003,,,,3.4,0.02,,,,0.016,,,,,0.67,,,,9.07,,,,5.5,,,,,,0.204,,,,0.12,,123.0,,,,,,,,,,,,,0.21,0.03,,,0.03,,,,0.04,,,,,,,,,,193.0,,,0.105,,,,0.39,,,0.9,,,,,,0.404,,,,17.4,,,,,,,0.02,,,,,0.198,,,,,0.02,0.24,,,,,,,4.91,,0.007,,,,,,,,0.23,,,,,0.772,,,,,,,0.051,,,,0.005,,,,,,,3.8,,,30.7,,,,4.89,1.4,,,,,,,,,,0.006,,,,0.02,,,,1.96,,,,0.5,,,,,0.039,,,,0.334,,,,,,,1.96,
2023-03-19 10:41:00,2023-AT0087-0021,NS01EE0014,-0.65,1.0,,,,170.0,,,,,,,0.03,,,,0.242,,,,2.77,,,,0.027,,,0.002,,,,3.4,0.02,,,,0.013,,,,,0.59,,,,9.75,,,,3.7,,,,,,0.146,,,,0.1,,129.0,,,,,,,,,,,,,0.14,0.03,,,0.03,,,,0.03,,,,,,,,,,160.0,,,0.084,,,,0.28,,,0.7,,,,,,0.366,,,,14.1,,,,,,,0.02,,,,,0.134,,,,,0.02,0.23,,,,,,,4.75,,0.007,,,,,,,,0.19,,,,,0.656,,,,,,,0.054,,,,0.005,,,,,,,2.8,,,26.8,,,,4.92,1.6,,,,,,,,,,0.006,,,,0.02,,,,1.39,,,,0.4,,,,,0.019,,,,0.272,,,,,,,1.38,
2023-03-30 10:30:00,2023-AT0226-0002,PE01CB0143,54.9,56.4,,,,549.0,,,,,,,0.03,,,,0.648,,,,144.0,,,,0.023,,,0.003,,,,11.1,0.05,,,,0.013,,,,,31.0,,,,3.82,,,,18.5,,,,,,0.56,,,,0.22,,152.0,,,,,,,,234.3,,,,,1.28,4.74,,,0.06,,,,0.17,,,,,,,,,,582.0,,,0.131,,,,0.31,,,1.1,,,,,,3.21,,,,41.3,,,,,,,0.06,,,,,0.466,,,,,0.02,5.73,,,,13.07,98.6,,7.76,7.4,0.131,,,,,,,,2.7,,,,,1.44,,,,,,,0.077,,,,0.005,,,,,,,10.0,,,230.0,,,,62.4,9.3,,,,,3.52,,,,,0.006,,,,0.02,,,,7.73,,,,21.0,18.1,,,,0.344,,,,3.66,,,,,,,3.24,
2023-04-03 09:03:00,2023-AT0087-0027,NS01ED0110,0.5,1.0,,,,98.3,,,,,,,0.03,,,,0.122,,,,1.58,,,,0.01,,,0.002,,,,3.2,0.02,,,,0.006,,,,,0.48,,,,4.99,,,,3.4,,,,,,0.126,,,,0.12,,48.0,,,,,,,,,,,,,0.24,0.03,,,0.03,,,,0.02,,,,,,,,,,128.0,,,0.142,,,,0.1,,,0.7,,,,,,0.327,,,,25.3,,,,,,,0.01,,,,,0.329,,,,,0.02,0.15,,,,,,,5.48,,0.007,,,,,,,,0.5,,,,,0.234,,,,,,,0.045,,,,0.005,,,,,,,2.7,,,20.8,,,,3.61,1.6,,,,,,,,,,0.006,,,,0.02,,,,0.46,,,,0.4,,,,,0.007,,,,0.097,,,,,,,1.53,
2023-04-03 09:14:00,2023-AT0087-0028,NS01ED0111,0.38,1.0,,,,85.3,,,,,,,0.03,,,,0.107,,,,1.43,,,,0.01,,,0.002,,,,3.0,0.02,,,,0.005,,,,,0.44,,,,4.34,,,,3.3,,,,,,0.115,,,,0.08,,36.0,,,,,,,,,,,,,0.24,0.03,,,0.03,,,,0.02,,,,,,,,,,113.0,,,0.104,,,,0.04,,,0.6,,,,,,0.307,,,,31.6,,,,,,,0.01,,,,,0.253,,,,,0.02,0.11,,,,,,,5.52,,0.002,,,,,,,,0.08,,,,,0.211,,,,,,,0.037,,,,0.005,,,,,,,2.6,,,19.7,,,,3.29,1.5,,,,,,,,,,0.006,,,,0.02,,,,0.32,,,,0.2,,,,,0.006,,,,0.056,,,,,,,1.22,
2023-04-03 09:37:00,2023-AT0087-0026,NS01ED0005,-0.18,1.0,,,,173.0,,,,,,,0.03,,,,0.228,,,,3.15,,,,0.038,,,0.002,,,,3.1,0.02,,,,0.015,,,,,0.62,,,,8.41,,,,5.1,,,,,,0.155,,,,0.12,,112.0,,,,,,,,,,,,,0.31,0.03,,,0.03,,,,0.03,,,,,,,,,,147.0,,,0.093,,,,0.3,,,0.9,,,,,,0.379,,,,14.6,,,,,,,0.02,,,,,0.2,,,,,0.02,0.21,,,,,,,4.91,,0.007,,,,,,,,0.24,,,,,0.736,,,,,,,0.052,,,,0.005,,,,,,,3.3,,,28.8,,,,4.37,1.4,,,,,,,,,,0.006,,,,0.02,,,,1.61,,,,0.6,,,,,0.036,,,,0.278,,,,,,,1.66,
